Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
25,+3,Xavier Thomas,Clemson,EDGE,"6'2""",265,JR,2020-07-26,Eligible
26,+3,Deonte Brown,Alabama,OG,6'4'',338,SR,2020-07-26,Eligible
27,+87,Jevon Holland,Oregon,S,"6'1""",196,JR,2020-07-26,Eligible
28,+2,Dylan Moses,Alabama,OLB,"6'3""",235,SR,2020-07-26,Eligible
29,-8,Brock Purdy,Iowa State,QB,"6'0""",202,JR,2020-07-26,Eligible
30,+1,Jaylen Waddle,Alabama,WRS,"5'10""",182,JR,2020-07-26,Eligible
31,+1,Paulson Adebo,Stanford,CB,"6'1""",190,SR,2020-07-26,Eligible
32,+1,Tyson Campbell,Georgia,CB,"6'2""",180,JR,2020-07-26,Eligible
33,-17,Richard LeCounte III,Georgia,S,"5'11""",190,SR,2020-07-26,Eligible
34,+1,Kyle Pitts,Florida,TE,"6'5""",239,JR,2020-07-26,Eligible
35,-10,Hamilcar Rashed,Oregon State,EDGE,6'4'',233,RSR,2020-07-26,Eligible
36,--,Samuel Cosmi,Texas,OT,"6'7""",300,RJR,2020-07-26,Eligible
37,-20,Jamie Newman,Georgia,QB,"6'4""",230,RSR,2020-07-26,Eligible
38,-1,Tedarrell Slaton,Florida,DL1T,"6'5""",358,JR,2020-07-26,Eligible
39,-1,Josh Myers,Ohio State,OC,6'5'',305,RJR,2020-07-26,Eligible
40,+65,Jayson Oweh,Penn State,EDGE,"6'5""",257,JR,2020-07-26,Eligible
41,-2,Josh Jobe,Alabama,CB,6'1'',189,JR,2020-07-26,Eligible
42,-1,Liam Eichenberg,Notre Dame,OT,"6'6""",294,RSR,2020-07-26,Eligible
43,-1,Caden Sterns,Texas,S,"6'0""",210,JR,2020-07-26,Eligible
44,--,Seth Williams,Auburn,WR,"6'2""",224,JR,2020-07-26,Eligible
45,--,Jaycee Horn,South Carolina,CB,"6'0""",200,JR,2020-07-26,Eligible
46,--,Najee Harris,Alabama,RB,"6'2""",230,SR,2020-07-26,Eligible
47,--,Thayer Munford,Ohio State,OT,"6'6""",310,SR,2020-07-26,Eligible
48,--,Chuba Hubbard,Oklahoma State,RB,"6'1""",207,RJR,2020-07-26,Eligible
49,--,Cade Mays,Tennessee,OG,"6'5""",318,JR,2020-07-26,Eligible
50,--,Trey Smith,Tennessee,OG,"6'6""",325,SR,2020-07-26,Eligible
51,--,Baron Browning,Ohio State,ILB,"6'3""",248,SR,2020-07-26,Eligible
52,--,Patrick Jones II,Pitt,EDGE,"6'5""",260,RSR,2020-07-26,Eligible
53,--,Amon-Ra St. Brown,USC,WR,"6'1""",195,JR,2020-07-26,Eligible
54,--,Brevin Jordan,Miami (FL),TE,"6'3""",245,JR,2020-07-26,Eligible
55,--,Alaric Jackson,Iowa,OT,"6'6""",320,RSR,2020-07-26,Eligible
56,--,Jackson Carman,Clemson,OT,"6'5""",345,JR,2020-07-26,Eligible
57,--,Marlon Tuipulotu,USC,DL3T,6'3'',305,JR,2020-07-26,Eligible
58,--,Quincy Roche,Miami (FL),EDGE,"6'4""",235,RSR,2020-07-26,Eligible
59,--,Trey Hill,Georgia,OC,"6'4""",330,JR,2020-07-26,Eligible
60,--,Sage Surratt,Wake Forest,WR,"6'2""",215,RJR,2020-07-26,Eligible
61,+7,Tanner Morgan,Minnesota,QB,"6'2""",215,RJR,2020-07-26,Eligible
62,--,Zamir White,Georgia,RB,"5'11""",215,SO,2020-07-26,Eligible
63,--,Marco Wilson,Florida,CB,"6'0""",190,RJR,2020-07-26,Eligible
64,--,Amen Ogbongbemiga,Oklahoma State,ILB,"6'1""",231,RSR,2020-07-26,Eligible
65,--,Tommy Kraemer,Notre Dame,OG,"6'6""",319,RSR,2020-07-26,Eligible
66,--,Tylan Wallace,Oklahoma State,WR,"6'0""",185,SR,2020-07-26,Eligible
67,--,Jay Tufele,USC,DL3T,"6'3""",305,RJR,2020-07-26,Eligible
68,--,Erroll Thompson,Mississippi State,ILB,"6'1""",250,RSR,2020-07-26,Eligible
69,--,J.T. Daniels,USC,QB,6'3'',210,RSO,2020-07-26,Eligible
70,--,Richie Grant,UCF,S,"6'0""",194,RSR,2020-07-26,Eligible
71,--,Kyle Trask,Florida,QB,6'4'',234,RSR,2020-07-26,Eligible
72,--,Chris Olave,Ohio State,WR,"6'0""",185,JR,2020-07-26,Eligible
73,--,Eric Stokes,Georgia,CB,"6'1""",185,RJR,2020-07-26,Eligible
74,--,Jimmy Morrissey,Pitt,OC,"6'3""",300,RSR,2020-07-26,Eligible
75,--,Jordan Smith,UAB,EDGE,"6'7""",250,RJR,2020-07-26,Eligible
76,--,Hamsah Nasirildeen,Florida State,S,"6'4""",215,SR,2020-07-26,Eligible
77,--,Pooka Williams,Kansas,RBC,"5'10""",170,JR,2020-07-26,Eligible
78,--,Damone Clark,LSU,ILB,"6'3""",239,JR,2020-07-26,Eligible
79,--,Trey Sermon,Ohio State,RB,"6'0""",224,SR,2020-07-26,Eligible
80,--,Ben Cleveland,Georgia,OG,"6'6""",341,RSR,2020-07-26,Eligible
81,--,C.J. Verdell,Oregon,RB,"5'9""",210,JR,2020-07-26,Eligible
82,--,Terrace Marshall,LSU,WR,"6'3""",200,JR,2020-07-26,Eligible
83,--,Joe Tryon,Washington,EDGE,"6'5""",262,RJR,2020-07-26,Eligible
84,--,Caleb Farley,Virginia Tech,CB,"6'2""",197,RJR,2020-07-26,Eligible
85,--,Jabril Cox,LSU,OLB,"6'2""",233,RSR,2020-07-26,Eligible
86,--,Pat Freiermuth,Penn State,TE,"6'5""",250,JR,2020-07-26,Eligible
87,--,Donovan Stiner,Florida,S,"6'1""",203,JR,2020-07-26,Eligible
88,--,Jeremiah Owusu-Koramoah,Notre Dame,OLB,6'1'',216,JR,2020-07-26,Eligible
89,--,Tutu Atwell,Louisville,WRS,"5'9""",156,JR,2020-07-26,Eligible
90,--,Alec Lindstrom,Boston College,OC,6'4'',275,RJR,2020-07-26,Eligible
91,--,Cole Van Lanen,Wisconsin,OT,"6'5""",312,RSR,2020-07-26,Eligible
92,--,Cameron Goode,California,EDGE,"6'3""",235,RJR,2020-07-26,Eligible
93,--,Dazz Newsome,North Carolina,WR,"5'11""",175,SR,2020-07-26,Eligible
94,--,Jordan Davis,Georgia,DL1T,6'6'',330,JR,2020-07-26,Eligible
95,--,Sam Ehlinger,Texas,QB,"6'3""",230,SR,2020-07-26,Eligible
96,--,Derion Kendrick,Clemson,CB,"6'0""",190,JR,2020-07-26,Eligible
97,--,Daniel Faalele,Minnesota,OT,"6'8""",400,JR,2020-07-26,Eligible
98,--,Asante Samuel Jr.,Florida State,CB,"5'10""",180,JR,2020-07-26,Eligible
99,--,Chazz Surratt,North Carolina,OLB,"6'3""",230,RSR,2020-07-26,Eligible
100,--,Kevin Jarvis,Michigan State,OG,"6'5""",312,SR,2020-07-26,Eligible
101,--,Ben Brown,Ole Miss,OG,6'5'',315,RJR,2020-07-26,Eligible
102,--,K.J. Costello,Mississippi State,QB,"6'5""",222,RSR,2020-07-26,Eligible
103,--,Master Teague,Ohio State,RB,"5'11""",220,SR,2020-07-26,Eligible
104,--,Marquis Hayes,Oklahoma,OG,"6'5""",320,RJR,2020-07-26,Eligible
105,--,Nico Collins,Michigan,WR,"6'4""",222,SR,2020-07-26,Eligible
106,--,Keaontay Ingram,Texas,RB,6'0'',220,JR,2020-07-26,Eligible
107,--,Anthony Hines III,Texas A&M,OLB,"6'3""",226,JR,2020-07-26,Eligible
108,--,Rashad Weaver,Pitt,EDGE,"6'5""",270,RSR,2020-07-26,Eligible
109,--,Dante Stills,West Virginia,DL5T,"6'4""",278,SR,2020-07-26,Eligible
110,--,Kenneth Gainwell,Memphis,RBC,"5'11""",191,RSO,2020-07-26,Eligible
111,--,Shaka Toney,Penn State,EDGE,"6'3""",243,RSR,2020-07-26,Eligible
112,--,Matt Allen,Michigan State,OC,6'3'',303,RSR,2020-07-26,Eligible
113,--,Max Borghi,Washington State,RBC,"5'9""",195,JR,2020-07-26,Eligible
114,--,Kellen Mond,Texas A&M,QB,"6'3""",217,SR,2020-07-26,Eligible
115,--,Charlie Kolar,Iowa State,TE,"6'6""",245,RJR,2020-07-26,Eligible
116,--,Alijah Vera-Tucker,USC,OG,"6'4""",300,RJR,2020-07-26,Eligible
117,--,K.J. Britt,Auburn,ILB,"6'0""",236,JR,2020-07-26,Eligible
118,--,Charles Snowden,Virginia,EDGE,"6'7""",235,SR,2020-07-26,Eligible
119,--,Tamorrion Terry,Florida State,WR,"6'4""",203,RJR,2020-07-26,Eligible
120,--,Tyler Vrabel,Boston College,OT,"6'5""",310,RSO,2020-07-26,Eligible
121,NEW,Cary Angeline,NC State,TE,"6'7""",250,SR,2020-07-26,Eligible
122,--,Damonte Coxie,Memphis,WR,6'3'',197,SR,2020-07-26,Eligible
123,--,Deommodore Lenoir,Oregon,CB,"5'11""",202,SR,2020-07-26,Eligible
124,--,Victor Dimukeje,Duke,EDGE,"6'2""",265,SR,2020-07-26,Eligible
125,--,Ifeanyi Maijeh,Temple,DL3T,"6'2""",285,RSO,2020-07-26,Eligible
126,--,Isaac Taylor-Stuart,USC,CB,"6'2""",205,SR,2020-07-26,Eligible
127,--,JaCoby Stevens,LSU,S,6'1'',228,SR,2020-07-26,Eligible
128,--,T.J. Vasher,Texas Tech,WR,"6'6""",210,RSR,2020-07-26,Eligible
129,--,Adrian Ealy,Oklahoma,OT,"6'6""",280,RJR,2020-07-26,Eligible
130,--,Kwity Paye,Michigan,EDGE,"6'4""",277,SR,2020-07-26,Eligible
131,--,Desmond Ridder,Cincinnati,QB,"6'4""",215,RJR,2020-07-26,Eligible
132,--,Cory Durden,Florida State,DL3T,"6'5""",312,RJR,2020-07-26,Eligible
133,--,Jalen Redmond,Oklahoma,EDGE,"6'3""",264,RSO,2020-07-26,Eligible
134,--,Caleb Kelly,Oklahoma,OLB,"6'3""",225,SR,2020-07-26,Eligible
135,--,Austin Deculus,LSU,OT,6'7'',322,SR,2020-07-26,Eligible
136,--,Delarrin Turner-Yell,Oklahoma,S,5'10'',193,JR,2020-07-26,Eligible
137,--,Treshaun Hayward,Western Michigan,ILB,"6'1""",225,SR,2020-07-26,Eligible
138,--,Shane Buechele,SMU,QB,"6'1""",205,SR,2020-07-26,Eligible
139,--,Darius Stills,West Virginia,DL3T,"6'1""",292,JR,2020-07-26,Eligible
140,--,DeAngelo Malone,Western Kentucky,OLB,"6'4""",230,JR,2020-07-26,Eligible
141,--,Abraham Lucas,Washington State,OT,6'7'',281,RJR,2020-07-26,Eligible
142,--,J.D. Spielman,Nebraska,WRS,"5'9""",180,RSR,2020-07-26,Eligible
143,--,Tyler Vaughns,USC,WR,"6'2""",190,RSR,2020-07-26,Eligible
144,--,Braydon Johnson,Oklahoma State,WR,6'1'',195,JR,2020-07-26,Eligible
145,--,Jack Anderson,Texas Tech,OG,"6'5""",315,SR,2020-07-26,Eligible
146,--,Eli Howard,Texas Tech,DL5T,"6'4""",275,SR,2020-07-26,Eligible
147,--,Thomas Graham Jr.,Oregon,CB,"5'11""",197,SR,2020-07-26,Eligible
148,+3,Malik Herring,Georgia,DL5T,"6'3""",280,JR,2020-07-26,Eligible
149,--,Luke Farrell,Ohio State,TE,"6'6""",250,RSR,2020-07-26,Eligible
150,--,Elijah Molden,Washington,CB,"5'10""",186,SR,2020-07-26,Eligible
151,--,Monty Rice,Georgia,OLB,"6'1""",235,SR,2020-07-26,Eligible
152,--,Demetris Robertson,Georgia,WR,6'0'',190,SR,2020-07-26,Eligible
153,--,Glen Logan,LSU,DL3T,"6'4""",309,SR,2020-07-26,Eligible
154,--,Janarius Robinson,Florida State,EDGE,"6'5""",261,RJR,2020-07-26,Eligible
155,--,Kolby Harvell-Peel,Oklahoma State,S,"6'0""",210,JR,2020-07-26,Eligible
156,--,Rashawn Slater,Northwestern,OT,6'4'',315,SR,2020-07-26,Eligible
157,-50,Matt Bushman,BYU,TE,"6'5""",245,SR,2020-07-26,Eligible
158,--,Lyn-J Dixon,Clemson,RBC,5'10'',190,JR,2020-07-26,Eligible
159,--,Christian Barmore,Alabama,DL3T,"6'5""",310,RSO,2020-07-26,Eligible
160,--,Ryan McCollum,Texas A&M,OG,6'5'',305,RSR,2020-07-26,Eligible
161,--,Nick Eubanks,Michigan,TE,"6'5""",236,RSR,2020-07-26,Eligible
162,--,Trey Dean III,Florida,CB,"6'2""",194,JR,2020-07-26,Eligible
163,--,B.J. Foster,Texas,S,"6'1""",210,JR,2020-07-26,Eligible
164,--,LaBryan Ray,Alabama,DL3T,"6'5""",292,SR,2020-07-26,Eligible
165,--,Ronnie Perkins,Oklahoma,EDGE,6'3'',248,JR,2020-07-26,Eligible
166,--,Calvin Ashley,Florida A&M,OG,6'7'',330,JR,2020-07-26,Eligible
167,--,Robert Hainsey,Notre Dame,OT,"6'5""",295,SR,2020-07-26,Eligible
168,--,Jordon Scott,Oregon,DL1T,"6'1""",322,SR,2020-07-26,Eligible
169,--,Blake Gallagher,Northwestern,OLB,"6'1""",235,JR,2020-07-26,Eligible
170,--,Jake Ferguson,Wisconsin,TE,"6'5""",230,RJR,2020-07-26,Eligible
171,--,Mac Jones,Alabama,QB,6'2'',205,JR,2020-07-26,Eligible
172,--,Azeez Ojulari,Georgia,EDGE,"6'3""",240,RSO,2020-07-26,Eligible
173,--,Thomas Booker,Stanford,EDGE,"6'4""",284,JR,2020-07-26,Eligible
174,--,Ar'Darius Washington,TCU,S,"5'8""",175,RSO,2020-07-26,Eligible
175,NEW,Dillon Radunz,North Dakota State,OT,"6'6""",301,RSR,2020-07-26,Eligible
176,--,Landon Dickerson,Alabama,OC,6'6'',308,RSR,2020-07-26,Eligible
177,--,Derrick Barnes,Purdue,ILB,"6'1""",240,SR,2020-07-26,Eligible
178,--,Cameron McGrone,Michigan,OLB,6'1'',232,JR,2020-07-26,Eligible
179,--,Kary Vincent Jr.,LSU,CB,"5'10""",182,SR,2020-07-26,Eligible
180,--,Merlin Robertson,Arizona State,OLB,"6'2""",235,JR,2020-07-26,Eligible
181,--,Landon Young,Kentucky,OT,6'7'',324,SR,2020-07-26,Eligible
182,--,Rayshard Ashby,Virginia Tech,ILB,"5'10""",230,JR,2020-07-26,Eligible
183,--,Brady White,Memphis,QB,6'3'',215,SR,2020-07-26,Eligible
184,--,Paris Ford,Pitt,S,"6'0""",195,RJR,2020-07-26,Eligible
185,--,Shaun Beyer,Iowa,TE,"6'5""",222,RSR,2020-07-26,Eligible
186,--,Charleston Rambo,Oklahoma,WR,"6'1""",180,RJR,2020-07-26,Eligible
187,--,Jack Wohlabaugh,Duke,OC,"6'4""",305,RSR,2020-07-26,Eligible
188,--,Kylin Hill,Mississippi State,RB,"5'11""",215,SR,2020-07-26,Eligible
189,--,Olaijah Griffin,USC,CB,6'0'',170,JR,2020-07-26,Eligible
190,--,Tariq Castro-Fields,Penn State,CB,"6'0""",197,SR,2020-07-26,Eligible
191,--,Christian Albright,Ball State,OLB,"6'2""",233,JR,2020-07-26,Eligible
192,--,O'Rien Vance,Iowa State,OLB,"6'1""",231,RJR,2020-07-26,Eligible
193,--,Michal Menet,Penn State,OC,6'4'',306,RSR,2020-07-26,Eligible
194,--,Ben Petrula,Boston College,OT,"6'5""",325,SR,2020-07-26,Eligible
195,--,Tyson Dyer,New Mexico,P,"6'2""",198,SR,2020-07-26,Eligible
196,--,Isaiah Chambers,Houston,EDGE,"6'5""",265,RJR,2020-07-26,Eligible
197,--,Rakeem Boyd,Arkansas,RB,"6'0""",213,SR,2020-07-26,Eligible
198,--,Reggie Roberson,SMU,WR,"6'0""",200,SR,2020-07-26,Eligible
199,--,Keith Taylor,Washington,CB,"6'3""",196,SR,2020-07-26,Eligible
200,--,Josh Sills,Oklahoma State,OG,6'6'',326,RSR,2020-07-26,Eligible
201,+53,Noah Gray,Duke,TE,"6'4""",240,SR,2020-07-26,Eligible
202,--,Spencer Sanders,Oklahoma State,QB,6'2'',195,RSO,2020-07-26,Eligible
203,--,Jermar Jefferson,Oregon State,RBC,"5'9""",215,JR,2020-07-26,Eligible
204,--,Cole Chewins,Michigan State,OT,"6'8""",303,RSR,2020-07-26,Eligible
205,--,Todd Harris Jr.,LSU,S,"5'11""",186,SR,2020-07-26,Eligible
206,--,Terrel Bernard,Baylor,OLB,"6'1""",222,RJR,2020-07-26,Eligible
207,--,TaRiq Bracy,Notre Dame,S,5'10'',170,JR,2020-07-26,Eligible
208,--,Juwuan Jones,Western Kentucky,DL5T,"6'3""",270,RSO,2020-07-26,Eligible
209,--,Deslin Alexandre,Pitt,DL5T,"6'4""",265,RSO,2020-07-26,Eligible
210,--,Tomon Fox,North Carolina,EDGE,"6'3""",260,SR,2020-07-26,Eligible
211,--,Marquez Stevenson,Houston,WR,"6'0""",190,RSR,2020-07-26,Eligible
212,--,Aaron Banks,Notre Dame,OG,"6'5""",325,SR,2020-07-26,Eligible
213,--,Elijah Mitchell,Louisiana-Lafayette,RB,"5'11""",221,SR,2020-07-26,Eligible
214,--,Jack Jones,Arizona State,S,"5'11""",170,RSR,2020-07-26,Eligible
215,--,Baveon Johnson,Florida State,OC,6'3'',310,RSR,2020-07-26,Eligible
216,--,Paddy Fisher,Northwestern,ILB,"6'4""",246,RSR,2020-07-26,Eligible
217,--,Tommy Doyle,Miami (OH),OT,6'8'',318,RSR,2020-07-26,Eligible
218,--,Taylor Riggins,Buffalo,EDGE,"6'2""",255,JR,2020-07-26,Eligible
219,--,Ambry Thomas,Michigan,CB,"5'11""",174,SR,2020-07-26,Eligible
220,--,Camryn Bynum,California,CB,6'0'',180,RSR,2020-07-26,Eligible
221,--,William Bradley-King,Arkansas State,EDGE,"6'4""",248,JR,2020-07-26,Eligible
222,--,Riley Patterson,Memphis,PK,"6'0""",190,SR,2020-07-26,Eligible
223,--,Jonathon Cooper,Ohio State,EDGE,"6'3""",250,RSR,2020-07-26,Eligible
224,--,James Cook,Georgia,RBC,"5'11""",190,JR,2020-07-26,Eligible
225,--,Drew Himmelman,Illinois State,OT,6'10'',315,RSR,2020-07-26,Eligible
226,--,Elijah Moore,Ole Miss,WR,"5'9""",184,JR,2020-07-26,Eligible
227,--,Damar Hamlin,Pitt,S,"6'1""",195,RSR,2020-07-26,Eligible
228,--,Ihmir Smith-Marsette,Iowa,WR,"6'2""",175,SR,2020-07-26,Eligible
229,--,D'Eriq King,Miami (FL),QB,"5'11""",195,RSR,2020-07-26,Eligible
230,--,Kennedy Brooks,Oklahoma,RB,5'11'',209,JR,2020-07-26,Eligible
231,--,Caleb Huntley,Ball State,RB,"5'10""",226,SR,2020-07-26,Eligible
232,--,Brent Cimaglia,Tennessee,PK,"6'0""",210,SR,2020-07-26,Eligible
233,--,Blake Hayes,Illinois,P,"6'6""",230,SR,2020-07-26,Eligible
234,--,Jack Sanborn,Wisconsin,OLB,"6'1""",232,JR,2020-07-26,Eligible
235,--,Corey Bethley,TCU,DL3T,"6'2""",290,JR,2020-07-26,Eligible
236,--,Naquan Jones,Michigan State,DL1T,"6'4""",338,RSR,2020-07-26,Eligible
237,--,Jauan Williams,Florida State,OT,6'7'',303,RSR,2020-07-26,Eligible
238,--,Big Kat Bryant,Auburn,EDGE,"6'5""",247,SR,2020-07-26,Eligible
239,--,Aidan Hutchinson,Michigan,DL5T,"6'6""",278,JR,2020-07-26,Eligible
240,--,James Wiggins,Cincinnati,S,"6'0""",202,RSR,2020-07-26,Eligible
241,--,Tory Carter,LSU,FB,"6'1""",250,JR,2020-07-26,Eligible
242,--,Larry Rountree III,Missouri,RBC,"5'10""",210,SR,2020-07-26,Eligible
243,--,Adam Anderson,Georgia,EDGE,"6'5""",225,JR,2020-07-26,Eligible
244,--,Wyatt Hubert,Kansas State,EDGE,"6'3""",258,JR,2020-07-26,Eligible
245,--,Pete Werner,Ohio State,ILB,6'3'',239,SR,2020-07-26,Eligible
246,--,Lamont Wade,Penn State,S,5'9'',199,SR,2020-07-26,Eligible
247,--,Tuf Borland,Ohio State,ILB,"6'1""",230,RSR,2020-07-26,Eligible
248,--,Brennan Eagles,Texas,WR,"6'2""",225,JR,2020-07-26,Eligible
249,--,Ja'von Hicks,Cincinnati,S,"6'0""",210,JR,2020-07-26,Eligible
250,--,Brendon Radley-Hiles,Oklahoma,CB,5'9'',180,JR,2020-07-26,Eligible
251,--,Brant Kuithe,Utah,TE,"6'2""",235,JR,2020-07-26,Eligible
252,--,Dez Fitzpatrick,Louisville,WR,"6'2""",204,RSR,2020-07-26,Eligible
253,+28,Zach Davidson,Central Missouri,TE,"6'7""",245,RJR,2020-07-26,Eligible
254,--,Keith Duncan,Iowa,PK,"5'10""",180,SR,2020-07-26,Eligible
255,--,Phidarian Mathis,Alabama,DL1T,"6'4""",317,RJR,2020-07-26,Eligible
256,--,Palaie Gaoteote IV,USC,OLB,"6'2""",235,JR,2020-07-26,Eligible
257,--,Feleipe Franks,Arkansas,QB,"6'6""",219,RSR,2020-07-26,Eligible
258,--,Jahad Woods,Washington State,OLB,"6'0""",225,RSR,2020-07-26,Eligible
259,--,Malcolm Koonce,Buffalo,EDGE,"6'3""",250,SR,2020-07-26,Eligible
260,--,Alim McNeill,NC State,DL3T,"6'2""",315,JR,2020-07-26,Eligible
261,--,Isaiahh Loudermilk,Wisconsin,DL5T,"6'7""",306,JR,2020-07-26,Eligible
262,--,Max Duffy,Kentucky,P,"6'1""",185,SR,2020-07-26,Eligible
263,--,Rachad Wildgoose,Wisconsin,CB,5'11'',197,JR,2020-07-26,Eligible
264,--,Dicaprio Bootle,Nebraska,CB,"5'10""",180,RSR,2020-07-26,Eligible
265,-54,Jeremy Ruckert,Ohio State,TE,"6'5""",250,JR,2020-07-26,Eligible
266,--,Stewart Reese,Florida,OG,6'5'',345,RSR,2020-07-26,Eligible
267,--,Michael Saffell,California,OC,6'2'',290,SR,2020-07-26,Eligible
268,--,Alex Palczewski,Illinois,OT,6'6'',300,SR,2020-07-26,Eligible
269,--,K.J. Henry,Clemson,EDGE,"6'4""",250,RSO,2020-07-26,Eligible
270,--,Zac Thomas,Appalachian State,QB,"6'2""",203,RSR,2020-07-26,Eligible
271,--,Nick Bolton,Missouri,OLB,"6'0""",235,JR,2020-07-26,Eligible
272,--,Stephen Carr,USC,RB,"6'0""",210,SR,2020-07-26,Eligible
273,--,Anthony Schwartz,Auburn,WR,"6'0""",197,JR,2020-07-26,Eligible
274,--,David Anenih,Houston,EDGE,"6'3""",237,SR,2020-07-26,Eligible
275,--,Xavier Lyas,NC State,EDGE,"6'4""",239,RJR,2020-07-26,Eligible
276,--,Dylan Wonnum,South Carolina,OT,6'5'',310,JR,2020-07-26,Eligible
277,--,Tarron Jackson,Coastal Carolina,EDGE,6'2'',265,SR,2020-07-26,Eligible
278,--,Brevyn Spann-Ford,Minnesota,TE,"6'7""",270,RSO,2020-07-26,Eligible
279,--,Conner Olson,Minnesota,OC,"6'5""",295,RSR,2020-07-26,Eligible
280,--,Brenden Jaimes,Nebraska,OT,6'5'',300,SR,2020-07-26,Eligible
281,--,Jacques Turner,Southern Miss,EDGE,"6'1""",247,RJR,2020-07-26,Eligible
282,--,Zachary Carter,Florida,EDGE,"6'3""",263,RJR,2020-07-26,Eligible
283,--,Kadarius Toney,Florida,WR,5'11'',190,SR,2020-07-26,Eligible
284,--,Boe Wilson,Nebraska,OG,6'3'',300,RSR,2020-07-26,Eligible
285,--,Oscar Bradburn,Virginia Tech,P,"6'1""",221,SR,2020-07-26,Eligible
286,--,Lorenzo Neal,Purdue,DL1T,6'3'',315,SR,2020-07-26,Eligible
287,--,Kuony Deng,California,OLB,"6'6""",220,RJR,2020-07-26,Eligible
288,--,Jaiden Lars-Woodbey,Florida State,S,"6'2""",223,JR,2020-07-26,Eligible
289,--,Ty Chandler,Tennessee,RBC,"5'11""",201,SR,2020-07-26,Eligible
290,--,Patrick Johnson,Tulane,EDGE,6'3'',250,SR,2020-07-26,Eligible
291,--,Ty Clary,Arkansas,OC,6'4'',286,SR,2020-07-26,Eligible
292,--,Michael Pitts,Cincinnati,EDGE,"6'4""",248,SR,2020-07-26,Eligible
293,--,Garret Wallow,TCU,OLB,6'2'',215,SR,2020-07-26,Eligible
294,--,Nate Landman,Colorado,OLB,"6'3""",230,SR,2020-07-26,Eligible
295,--,Jordan Reid,Michigan State,OT,6'4'',300,SR,2020-07-26,Eligible
296,--,Cade Otton,Washington,TE,"6'5""",240,RJR,2020-07-26,Eligible
297,--,James Skalski,Clemson,ILB,6'0'',235,SR,2020-07-26,Eligible
298,--,Trey Ragas,Louisiana-Lafayette,RBC,"5'10""",218,SR,2020-07-26,Eligible
299,--,Darrick Forrest,Cincinnati,S,6'0'',198,SR,2020-07-26,Eligible
300,--,Leonard Warner III,Florida State,ILB,"6'4""",234,SR,2020-07-26,Eligible
301,--,Rodarius Williams,Oklahoma State,CB,"6'0""",180,RSR,2020-07-26,Eligible
302,--,Drew Dalman,Stanford,OC,"6'3""",286,SR,2020-07-26,Eligible
303,--,Aubrey Solomon,Tennessee,DL3T,"6'5""",315,SR,2020-07-26,Eligible
304,--,JaQuan Bailey,Iowa State,EDGE,6'2'',255,SR,2020-07-26,Eligible
305,--,D.J. Daniel,Georgia,CB,6'1'',185,SR,2020-07-26,Eligible
306,--,Tre' McKitty,Georgia,TE,"6'5""",241,SR,2020-07-26,Eligible
307,--,Brendon White,Ohio State,S,6'2'',215,SR,2020-07-26,Eligible
308,--,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-07-26,Eligible
