Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
52,-20,Carlos Basham Jr.,Wake Forest,DL5T,"6'5""",285,RSR,2021-01-31,Eligible
53,--,Tyler Shelvin,LSU,DL1T,"6'3""",346,RJR,2021-01-31,Eligible
54,+15,Kadarius Toney,Florida,WR,5'11'',190,SR,2021-01-31,Eligible
55,--,Elijah Molden,Washington,CB,"5'10""",186,SR,2021-01-31,Eligible
56,--,Elijah Moore,Ole Miss,WRS,"5'9""",184,JR,2021-01-31,Eligible
57,+10,Ben Cleveland,Georgia,OG,"6'6""",335,RSR,2021-01-31,Eligible
58,--,Jevon Holland,Oregon,S,"6'1""",196,JR,2021-01-31,Eligible
59,+35,Landon Dickerson,Alabama,OC,6'6'',325,RSR,2021-01-31,Eligible
60,--,Jaylen Twyman,Pitt,DL5T,"6'2""",290,RJR,2021-01-31,Eligible
61,--,Shakur Brown,Michigan State,CB,"5'11""",190,RJR,2021-01-31,Eligible
62,--,Alim McNeill,NC State,DL1T,"6'2""",315,JR,2021-01-31,Eligible
63,--,Hamsah Nasirildeen,Florida State,S,"6'4""",215,SR,2021-01-31,Eligible
64,--,Jaelan Phillips,Miami (FL),EDGE,"6'5""",255,RJR,2021-01-31,Eligible
65,-10,Shaun Wade,Ohio State,CB,"6'1""",194,RJR,2021-01-31,Eligible
66,--,Kenneth Gainwell,Memphis,RB,"5'11""",191,RSO,2021-01-31,Eligible
67,-25,Patrick Jones II,Pitt,EDGE,"6'5""",260,RSR,2021-01-31,Eligible
68,--,Amon-Ra St. Brown,USC,WR,"6'1""",195,JR,2021-01-31,Eligible
69,--,Cameron McGrone,Michigan,OLB,6'1'',232,RSO,2021-01-31,Eligible
70,--,Darius Stills,West Virginia,DL3T,"6'1""",292,SR,2021-01-31,Eligible
71,+25,Jackson Carman,Clemson,OT,"6'5""",335,JR,2021-01-31,Eligible
72,-15,Joe Tryon,Washington,EDGE,"6'5""",262,RJR,2021-01-31,Eligible
73,+110,Ifeatu Melifonwu,Syracuse,CB,"6'3""",212,RJR,2021-01-31,Eligible
74,--,Jabril Cox,LSU,OLB,"6'2""",233,RSR,2021-01-31,Eligible
75,+10,Talanoa Hufanga,USC,S,"6'1""",215,JR,2021-01-31,Eligible
76,-15,Josh Myers,Ohio State,OC,6'5'',312,RJR,2021-01-31,Eligible
77,--,Liam Eichenberg,Notre Dame,OT,"6'6""",302,RSR,2021-01-31,Eligible
78,--,Trey Sermon,Ohio State,RB,"6'0""",224,SR,2021-01-31,Eligible
79,--,Javonte Williams,North Carolina,RB,"5'10""",220,JR,2021-01-31,Eligible
80,--,Marlon Williams,UCF,WR,"6'0""",215,SR,2021-01-31,Eligible
81,--,Michael Carter,North Carolina,RBC,"5'9""",195,SR,2021-01-31,Eligible
82,-10,Paris Ford,Pitt,S,"6'0""",190,RJR,2021-01-31,Eligible
83,--,Levi Onwuzurike,Washington,DL3T,"6'3""",293,RSR,2021-01-31,Eligible
84,+10,Dillon Radunz,North Dakota State,OT,6'6'',299,SR,2021-01-31,Eligible
85,--,Brevin Jordan,Miami (FL),TE,"6'3""",245,JR,2021-01-31,Eligible
86,--,Tedarrell Slaton,Florida,DL1T,"6'5""",358,SR,2021-01-31,Eligible
87,--,Deonte Brown,Alabama,OG,6'4'',350,RSR,2021-01-31,Eligible
88,--,Walker Little,Stanford,OT,"6'7""",313,SR,2021-01-31,Eligible
89,-7,Hamilcar Rashed,Oregon State,EDGE,6'3'',248,RSR,2021-01-31,Eligible
90,--,Chuba Hubbard,Oklahoma State,RB,"6'1""",207,RJR,2021-01-31,Eligible
91,+85,D'Wayne Eskridge,Western Michigan,WRS,"5'9""",188,SR,2021-01-31,Eligible
92,-15,Quincy Roche,Miami (FL),EDGE,"6'4""",235,RSR,2021-01-31,Eligible
93,--,Anthony Schwartz,Auburn,WR,"6'0""",197,JR,2021-01-31,Eligible
94,-15,Jamie Newman,Georgia,QB,"6'4""",230,RSR,2021-01-31,Eligible
95,--,Jaelon Darden,North Texas,WRS,"5'9""",174,SR,2021-01-31,Eligible
96,+15,Dyami Brown,North Carolina,WR,"6'1""",185,JR,2021-01-31,Eligible
97,+30,Teven Jenkins,Oklahoma State,OT,6'6'',320,RSR,2021-01-31,Eligible
98,-45,Seth Williams,Auburn,WR,"6'2""",224,JR,2021-01-31,Eligible
99,--,Tutu Atwell,Louisville,WRS,"5'9""",156,JR,2021-01-31,Eligible
100,--,Baron Browning,Ohio State,ILB,"6'3""",248,SR,2021-01-31,Eligible
101,+105,Ronnie Perkins,Oklahoma,OLB,6'4',230,JR,2021-01-31,Eligible
102,--,Dazz Newsome,North Carolina,WR,"5'11""",175,SR,2021-01-31,Eligible
103,-35,Paulson Adebo,Stanford,CB,"6'1""",190,SR,2021-01-31,Eligible
104,--,Richard LeCounte III,Georgia,S,"5'11""",190,SR,2021-01-31,Eligible
105,--,Damonte Coxie,Memphis,WR,6'3'',197,SR,2021-01-31,Eligible
106,+155,Aaron Robinson,UCF,CB,5'11'',193,RSR,2021-01-31,Eligible
107,--,Jaret Patterson,Buffalo,RB,"5'9""",195,JR,2021-01-31,Eligible
108,--,Drake Jackson,Kentucky,OC,6'2'',292,RSR,2021-01-31,Eligible
109,-20,Sage Surratt,Wake Forest,WR,"6'2""",215,RJR,2021-01-31,Eligible
110,-40,Israel Mukuamu,South Carolina,CB,"6'3""",205,JR,2021-01-31,Eligible
111,--,Hunter Long,Boston College,TE,"6'5""",253,JR,2021-01-31,Eligible
112,--,Jonathan Marshall,Arkansas,DL1T,"6'3""",317,RSR,2021-01-31,Eligible
113,--,Kenny Yeboah,Ole Miss,TE,6'4'',240,RSR,2021-01-31,Eligible
114,--,Shemar Jean-Charles,Appalachian State,CB,"5'11""",190,SR,2021-01-31,Eligible
115,--,Divine Deablo,Virginia Tech,S,6'3'',226,RSR,2021-01-31,Eligible
116,--,Khalil Herbert,Virginia Tech,RBC,"5'9""",205,RSR,2021-01-31,Eligible
117,+12,Rashad Weaver,Pitt,EDGE,"6'5""",270,RSR,2021-01-31,Eligible
118,-35,Eric Stokes,Georgia,CB,"6'1""",185,RJR,2021-01-31,Eligible
119,+20,Ar'Darius Washington,TCU,S,"5'8""",175,RSO,2021-01-31,Eligible
120,+25,Aaron Banks,Notre Dame,OG,"6'5""",330,RJR,2021-01-31,Eligible
121,--,Pete Werner,Ohio State,ILB,6'3'',239,SR,2021-01-31,Eligible
122,-15,Chris Rumph II,Duke,EDGE,"6'3""",225,RJR,2021-01-31,Eligible
123,--,Tony Poljan,Virginia,TE,"6'7""",265,RSR,2021-01-31,Eligible
124,-11,Trey Hill,Georgia,OC,"6'4""",330,JR,2021-01-31,Eligible
125,--,Cary Angeline,NC State,TE,"6'7""",250,SR,2021-01-31,Eligible
126,--,Bobby Brown III,Texas A&M,DL3T,"6'4""",315,JR,2021-01-31,Eligible
127,--,Ihmir Smith-Marsette,Iowa,WR,"6'2""",175,SR,2021-01-31,Eligible
128,--,Kylin Hill,Mississippi State,RB,"5'11""",215,SR,2021-01-31,Eligible
129,--,Caden Sterns,Texas,S,"6'0""",210,JR,2021-01-31,Eligible
130,-35,Rodarius Williams,Oklahoma State,CB,"6'0""",193,RSR,2021-01-31,Eligible
131,+999,Quinn Meinerz,UW–Whitewater,OC,"6'3""",320,SR,2021-01-31,Eligible
132,--,Malik Herring,Georgia,DL5T,"6'3""",280,SR,2021-01-31,Eligible
133,--,Keith Taylor,Washington,CB,"6'3""",191,SR,2021-01-31,Eligible
134,--,Elijah Mitchell,Louisiana-Lafayette,RB,"5'11""",221,SR,2021-01-31,Eligible
135,--,Pooka Williams,Kansas,RBC,"5'10""",170,JR,2021-01-31,Eligible
136,--,Olaijah Griffin,USC,CB,6'0'',170,JR,2021-01-31,Eligible
137,--,Torrance Marable,Coastal Carolina,RBC,"5'10""",200,SR,2021-01-31,Eligible
138,--,Damon Hazelton,Missouri,WR,"6'2""",215,RSR,2021-01-31,Eligible
139,--,Tariq Thompson,San Diego State,S,"6'0""",200,SR,2021-01-31,Eligible
140,--,Ta'Quon Graham,Texas,DL3T,"6'4""",294,SR,2021-01-31,Eligible
141,--,K.J. Britt,Auburn,ILB,"6'0""",236,JR,2021-01-31,Eligible
142,+120,Dayo Odeyingbo,Vanderbilt,DL5T,6'5'',279,SR,2021-01-31,Eligible
143,--,Monty Rice,Georgia,OLB,"6'1""",235,SR,2021-01-31,Eligible
144,--,Isaac Taylor-Stuart,USC,CB,"6'2""",205,SR,2021-01-31,Eligible
145,--,LaBryan Ray,Alabama,DL5T,"6'5""",292,SR,2021-01-31,Eligible
146,--,Kylen Granson,SMU,TE,6'2'',235,SR,2021-01-31,Eligible
147,--,Charles Snowden,Virginia,OLB,"6'7""",235,SR,2021-01-31,Eligible
148,+30,Kellen Mond,Texas A&M,QB,"6'3""",217,SR,2021-01-31,Eligible
149,--,Paddy Fisher,Northwestern,ILB,"6'4""",246,RSR,2021-01-31,Eligible
150,+20,Amari Rodgers,Clemson,WR,"5'9""",210,SR,2021-01-31,Eligible
151,+160,Jamien Sherwood,Auburn,S,6'2'',220,SR,2021-01-31,Eligible
152,--,Max Duffy,Kentucky,P,"6'1""",185,SR,2021-01-31,Eligible
153,--,Spencer K. Brown,Northern Iowa,OT,6'9'',321,RSR,2021-01-31,Eligible
154,-25,Nico Collins,Michigan,WR,"6'4""",222,SR,2021-01-31,Eligible
155,--,Tommy Togiai,Ohio State,DL3T,"6'2""",300,JR,2021-01-31,Eligible
156,--,JaCoby Stevens,LSU,S,6'1'',228,SR,2021-01-31,Eligible
157,+10,Jordan Smith,UAB,EDGE,"6'7""",255,RJR,2021-01-31,Eligible
158,--,Osirus Mitchell,Mississippi State,WR,"6'5""",210,SR,2021-01-31,Eligible
159,-30,Tyler Vaughns,USC,WR,"6'2""",190,RSR,2021-01-31,Eligible
160,--,Marlon Tuipulotu,USC,DL3T,6'3'',305,RJR,2021-01-31,Eligible
161,--,Jack Anderson,Texas Tech,OG,"6'5""",315,RJR,2021-01-31,Eligible
162,--,Darren Hall,San Diego State,CB,"6'0""",190,JR,2021-01-31,Eligible
163,--,Donovan Stiner,Florida,S,"6'1""",203,JR,2021-01-31,Eligible
164,--,Wyatt Hubert,Kansas State,EDGE,"6'3""",270,JR,2021-01-31,Eligible
165,--,Thomas Graham Jr.,Oregon,CB,"5'10""",193,SR,2021-01-31,Eligible
166,--,Daelin Hayes,Notre Dame,EDGE,"6'4""",268,RSR,2021-01-31,Eligible
167,--,Master Teague,Ohio State,RB,"5'11""",220,SR,2021-01-31,Eligible
168,--,Tommy Kraemer,Notre Dame,OG,"6'6""",317,RSR,2021-01-31,Eligible
169,--,Marco Wilson,Florida,CB,"6'0""",190,RJR,2021-01-31,Eligible
170,+155,Trill Williams,Syracuse,CB,6'2',198,JR,2021-01-31,Eligible
171,-30,Shaka Toney,Penn State,EDGE,"6'3""",243,RSR,2021-01-31,Eligible
172,-35,Jimmy Morrissey,Pitt,OC,"6'3""",305,RSR,2021-01-31,Eligible
173,-25,Sam Ehlinger,Texas,QB,"6'3""",225,SR,2021-01-31,Eligible
174,+25,Dez Fitzpatrick,Louisville,WR,"6'2""",204,RSR,2021-01-31,Eligible
175,--,Sadarius Hutcherson,South Carolina,OG,"6'4""",320,RSR,2021-01-31,Eligible
176,+50,D.J. Daniel,Georgia,CB,6'0'',183,SR,2021-01-31,Eligible
177,--,Camryn Bynum,California,CB,6'0'',198,RSR,2021-01-31,Eligible
178,--,Jermar Jefferson,Oregon State,RBC,"5'9""",215,JR,2021-01-31,Eligible
179,--,Jose Borregales,Miami (FL),PK,"5'10""",205,RSR,2021-01-31,Eligible
180,-45,Alaric Jackson,Iowa,OT,"6'6""",315,RSR,2021-01-31,Eligible
181,--,Brennan Eagles,Texas,WR,"6'2""",225,JR,2021-01-31,Eligible
182,--,Tommy Doyle,Miami (OH),OT,6'8'',326,RSR,2021-01-31,Eligible
183,-10,Shane Buechele,SMU,QB,"6'1""",207,RSR,2021-01-31,Eligible
184,--,Naquan Jones,Michigan State,DL1T,"6'4""",338,RSR,2021-01-31,Eligible
185,--,Joshua Kaindoh,Florida State,EDGE,"6'7""",261,RJR,2021-01-31,Eligible
186,--,James Hudson,Cincinnati,OT,"6'5""",310,JR,2021-01-31,Eligible
187,--,Kobie Whiteside,Missouri,DL3T,"6'1""",300,SR,2021-01-31,Eligible
188,+40,Benjamin St-Juste,Minnesota,CB,"6'3""",200,JR,2021-01-31,Eligible
189,--,Demetric Felton,UCLA,RBC,"5'9""",189,JR,2021-01-31,Eligible
190,--,Victor Dimukeje,Duke,EDGE,"6'2""",265,SR,2021-01-31,Eligible
191,--,Xavier Kelly,Arkansas,DL3T,"6'4""",305,RSR,2021-01-31,Eligible
192,-20,Kary Vincent Jr.,LSU,CB,"5'10""",182,SR,2021-01-31,Eligible
193,--,Noah Gray,Duke,TE,"6'4""",240,SR,2021-01-31,Eligible
194,--,Adrian Ealy,Oklahoma,OT,"6'6""",327,RJR,2021-01-31,Eligible
195,+10,Michal Menet,Penn State,OC,6'4'',305,RSR,2021-01-31,Eligible
196,--,Pressley Harvin III,Georgia Tech,P,"6'0""",255,SR,2021-01-31,Eligible
197,--,Amen Ogbongbemiga,Oklahoma State,OLB,"6'1""",231,RSR,2021-01-31,Eligible
198,--,T.J. Vasher,Texas Tech,WR,"6'6""",210,RSR,2021-01-31,Eligible
199,--,Josh Imatorbhebhe,Illinois,WR,"6'2""",215,RSR,2021-01-31,Eligible
200,--,Matt Bushman,BYU,TE,"6'5""",245,SR,2021-01-31,Eligible
201,--,Stevie Scott,Indiana,RB,"6'2""",231,JR,2021-01-31,Eligible
202,--,Brady Christensen,BYU,OT,6'6'',300,RJR,2021-01-31,Eligible
203,--,Quintin Morris,Bowling Green,TE,"6'4""",248,SR,2021-01-31,Eligible
204,--,Riley Patterson,Memphis,PK,"6'0""",190,SR,2021-01-31,Eligible
205,--,Malcolm Koonce,Buffalo,EDGE,"6'3""",250,SR,2021-01-31,Eligible
206,--,Robert Rochell,Central Arkansas,CB,6'0'',195,RSR,2021-01-31,Eligible
207,--,Ben Mason,Michigan,FB,"6'3""",254,SR,2021-01-31,Eligible
208,--,Lorenzo Neal,Purdue,DL1T,6'3'',315,RSR,2021-01-31,Eligible
209,+110,Shi Smith,South Carolina,WRS,5'10'',190,SR,2021-01-31,Eligible
210,--,Brady White,Memphis,QB,6'3'',210,RSR,2021-01-31,Eligible
211,--,Larry Rountree III,Missouri,RB,"5'10""",210,SR,2021-01-31,Eligible
212,-60,Deommodore Lenoir,Oregon,CB,"5'11""",202,SR,2021-01-31,Eligible
213,--,Tommy Tremble,Notre Dame,TE,6'4',248,JR,2021-01-31,Eligible
214,--,Marquez Stevenson,Houston,WR,"6'0""",190,RSR,2021-01-31,Eligible
215,--,Drew Himmelman,Illinois State,OT,6'9'',315,RSR,2021-01-31,Eligible
216,--,Larry Borom,Missouri,OT,6'6'',332,JR,2021-01-31,Eligible
217,--,Al Blades Jr.,Miami (FL),CB,6'1'',185,SR,2021-01-31,Eligible
218,--,Matt Allen,Michigan State,OC,6'3'',300,SR,2021-01-31,Eligible
219,+180,Tay Gowan,UCF,CB,"6'2""",185,RSR,2021-01-31,Eligible
220,+50,Frank Darby,Arizona State,WR,6'1'',200,RSR,2021-01-31,Eligible
221,--,Tyson Dyer,New Mexico,P,"6'2""",198,SR,2021-01-31,Eligible
222,--,Javian Hawkins,Louisville,RBC,"5'9""",182,RSO,2021-01-31,Eligible
223,+20,Cameron Sample,Tulane,EDGE,"6'3""",280,SR,2021-01-31,Eligible
224,--,Shaun Jolly,Appalachian State,CB,5'9'',175,SR,2021-01-31,Eligible
225,--,Jack Jones,Arizona State,CB,5'9'',171,SR,2021-01-31,Eligible
226,--,Isaiahh Loudermilk,Wisconsin,DL5T,6'6'',291,RSR,2021-01-31,Eligible
227,--,Erik Swenson,Oklahoma,OT,6'5'',326,RSR,2021-01-31,Eligible
228,--,Hunter Duplessis,UTSA,PK,"5'8""",200,RSR,2021-01-31,Eligible
229,--,Caleb Kelly,Oklahoma,ILB,"6'3""",225,RSR,2021-01-31,Eligible
230,--,Trevon Grimes,Florida,WR,"6'4""",215,SR,2021-01-31,Eligible
231,--,Demetrius Taylor,Appalachian State,DL3T,"6'1""",295,SR,2021-01-31,Eligible
232,--,Jonathon Cooper,Ohio State,EDGE,"6'4""",257,RSR,2021-01-31,Eligible
233,--,Tre' McKitty,Georgia,TE,"6'5""",241,SR,2021-01-31,Eligible
234,--,Antjuan Simmons,Michigan State,OLB,"6'0""",225,SR,2021-01-31,Eligible
235,--,Ryan McCollum,Texas A&M,OC,6'5'',300,RSR,2021-01-31,Eligible
236,--,LaRon Stokes,Oklahoma,DL5T,6'4'',278,SR,2021-01-31,Eligible
237,--,Landon Young,Kentucky,OT,6'7'',321,SR,2021-01-31,Eligible
238,--,Tyree Gillespie,Missouri,S,6'0'',210,SR,2021-01-31,Eligible
239,-55,Ambry Thomas,Michigan,CB,"5'11""",174,SR,2021-01-31,Eligible
240,--,Robert Hainsey,Notre Dame,OT,"6'5""",295,SR,2021-01-31,Eligible
241,--,Rakeem Boyd,Arkansas,RB,"6'0""",213,SR,2021-01-31,Eligible
242,--,Tory Carter,LSU,FB,"6'1""",250,JR,2021-01-31,Eligible
243,--,Tony Fields II,West Virginia,OLB,6'0'',220,SR,2021-01-31,Eligible
244,--,Alex Kessman,Pitt,PK,"6'3""",190,RSR,2021-01-31,Eligible
245,--,Austin Watkins,UAB,WR,"6'3""",205,RSR,2021-01-31,Eligible
246,--,C.J. Brewer,Coastal Carolina,DL5T,"6'2""",285,RSR,2021-01-31,Eligible
247,--,Osa Odighizuwa,UCLA,DL5T,6'2'',280,RSR,2021-01-31,Eligible
248,--,Damar Hamlin,Pitt,S,"6'1""",195,RSR,2021-01-31,Eligible
249,--,Briley Moore,Kansas State,TE,"6'4""",250,SR,2021-01-31,Eligible
250,--,Cornell Powell,Clemson,WR,"6'0""",201,SR,2021-01-31,Eligible
251,--,Evan McPherson,Florida,PK,5'11,180,JR,2021-01-31,Eligible
252,--,Max Richardson,Boston College,OLB,"6'0""",230,RSR,2021-01-31,Eligible
253,--,Patrick Johnson,Tulane,EDGE,6'3'',250,SR,2021-01-31,Eligible
254,--,Khyiris Tonga,BYU,DL1T,6'2'',326,SR,2021-01-31,Eligible
255,--,Nick McCloud,Notre Dame,CB,"6'1""",192,RSR,2021-01-31,Eligible
256,--,Pro Wells,TCU,TE,"6'4""",250,JR,2021-01-31,Eligible
257,--,Caleb Huntley,Ball State,RB,"5'10""",226,SR,2021-01-31,Eligible
258,--,Demetris Robertson,Georgia,WR,6'0'',190,SR,2021-01-31,Eligible
259,--,Garret Wallow,TCU,OLB,6'2'',215,SR,2021-01-31,Eligible
260,--,Chris Brown,Texas,S,"5'11""",187,SR,2021-01-31,Eligible
261,--,Kayode Awosika,Buffalo,OT,"6'5""",315,SR,2021-01-31,Eligible
262,--,Oscar Bradburn,Virginia Tech,P,"6'1""",221,SR,2021-01-31,Eligible
263,--,Spencer Brown,UAB,RB,"6'0""",220,SR,2021-01-31,Eligible
264,--,Jack Wohlabaugh,Duke,OC,"6'4""",305,RSR,2021-01-31,Eligible
265,--,O'Bryan Goodson,Memphis,DL3T,"6'1""",297,SR,2021-01-31,Eligible
266,--,Anthony Hines,Texas A&M,OLB,"6'3""",226,JR,2021-01-31,Eligible
267,--,Tuf Borland,Ohio State,ILB,"6'1""",230,RSR,2021-01-31,Eligible
268,-20,K.J. Costello,Mississippi State,QB,"6'5""",225,RSR,2021-01-31,Eligible
269,--,Nick Eubanks,Michigan,TE,"6'5""",236,RSR,2021-01-31,Eligible
270,--,Calvin Ashley,Florida A&M,OG,6'7'',335,RJR,2021-01-31,Eligible
271,--,Reed Blankenship,Middle Tennessee,S,"6'1""",196,SR,2021-01-31,Eligible
272,-75,Cade Johnson,South Dakota State,WRS,"5'9""",180,RSR,2021-01-31,Eligible
273,-80,Rachad Wildgoose,Wisconsin,CB,5'11'',197,JR,2021-01-31,Eligible
274,--,Jordon Scott,Oregon,DL1T,"6'1""",322,SR,2021-01-31,Eligible
275,--,Drew Dalman,Stanford,OC,"6'3""",300,RJR,2021-01-31,Eligible
276,--,Brenden Knox,Marshall,RB,"6'0""",223,RJR,2021-01-31,Eligible
277,--,Dan Moore Jr.,Texas A&M,OT,6'5'',315,SR,2021-01-31,Eligible
278,--,Mitchell Brinkman,South Florida,TE,"6'3""",250,RSR,2021-01-31,Eligible
279,--,James Wiggins,Cincinnati,S,"6'0""",202,RSR,2021-01-31,Eligible
280,--,Whop Philyor,Indiana,WR,"5'11""",180,SR,2021-01-31,Eligible
281,--,Kyree Campbell,Florida,DL3T,"6'3""",304,SR,2021-01-31,Eligible
282,--,Rhamondre Stevenson,Oklahoma,RB,"6'0""",236,SR,2021-01-31,Eligible
283,-100,Dicaprio Bootle,Nebraska,CB,"5'10""",180,RSR,2021-01-31,Eligible
284,--,Baveon Johnson,Florida State,OG,6'3'',307,RSR,2021-01-31,Eligible
285,-30,Rico Bussey Jr.,Hawaii,WR,"6'2""",193,RSR,2021-01-31,Eligible
286,-70,Cole Van Lanen,Wisconsin,OT,"6'5""",312,RSR,2021-01-31,Eligible
287,--,Keith Duncan,Iowa,PK,"5'10""",180,SR,2021-01-31,Eligible
288,-40,Kekaula Kaniho,Boise State,CB,5'9'',183,SR,2021-01-31,Eligible
289,--,Erroll Thompson,Mississippi State,ILB,"6'1""",250,RSR,2021-01-31,Eligible
290,--,Michael Clemons,Texas A&M,EDGE,6'5'',270,RSR,2021-01-31,Eligible
291,-25,Mykel Jones,Tulane,WR,5'11'',191,SR,2021-01-31,Eligible
292,--,Jean Delance,Florida,OG,6'4'',316,RSR,2021-01-31,Eligible
293,--,Zach Davidson,Central Missouri,TE,"6'7""",245,RJR,2021-01-31,Eligible
294,-45,Dax Milne,BYU,WR,"6'1""",190,JR,2021-01-31,Eligible
295,--,Michael Saffell,California,OC,6'2'',290,SR,2021-01-31,Eligible
296,+120,Mark Webb,Georgia,S,"6'2""",210,SR,2021-01-31,Eligible
297,--,Greg McCrae,UCF,RBC,5'10'',175,SR,2021-01-31,Eligible
298,--,JaQuan Bailey,Iowa State,EDGE,"6'2""",261,RSR,2021-01-31,Eligible
299,--,Kendrick Green,Illinois,OG,"6'4""",315,JR,2021-01-31,Eligible
300,--,Tarron Jackson,Coastal Carolina,EDGE,6'2'',265,RSR,2021-01-31,Eligible
301,--,Warren Jackson,Colorado State,WR,6'6'',212,SR,2021-01-31,Eligible
302,--,Wyatt Hubert,Kansas State,EDGE,"6'3""",270,RJR,2021-01-31,Eligible
303,--,Adetokunbo Ogundeji,Notre Dame,EDGE,"6'4""",268,RSR,2021-01-31,Eligible
304,--,Marlon Character,Louisville,CB,"6'1""",195,RSR,2021-01-31,Eligible
305,+999,Payton Turner,Houston,EDGE,"6'5""",270,SR,2021-01-31,Eligible
306,--,William Bradley-King,Baylor,EDGE,"6'4""",248,SR,2021-01-31,Eligible
