Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
302,-95,TaRiq Bracy,Notre Dame,S,5'10'',170,JR,2020-11-25,Eligible
303,-73,Kennedy Brooks,Oklahoma,RB,5'11'',209,JR,2020-11-25,Eligible
304,-169,Austin Deculus,LSU,OT,6'7'',331,SR,2020-11-25,Eligible
305,-103,Spencer Sanders,Oklahoma State,QB,6'2'',205,RSO,2020-11-25,Eligible
306,-65,Tory Carter,LSU,FB,"6'1""",250,JR,2020-11-25,Eligible
307,+999,Tony Fields II,West Virginia,OLB,6'0'',220,SR,2020-11-25,Eligible
308,-103,Todd Harris Jr.,LSU,S,"5'11""",186,SR,2020-11-25,Eligible
309,+999,Myron Cunningham,Arkansas,OG,6'7'',325,RSR,2020-11-25,Eligible
310,-145,Ronnie Perkins,Oklahoma,EDGE,6'3'',248,JR,2020-11-25,Eligible
311,-10,Brent Cimaglia,Tennessee,PK,"6'0""",210,SR,2020-11-25,Eligible
312,+999,Trevon Grimes,Florida,WR,"6'4""",215,SR,2020-11-25,Eligible
313,+999,Rico Bussey Jr,Hawaii,WR,"6'2""",193,RSR,2020-11-25,Eligible
314,-48,Jeremy Ruckert,Ohio State,TE,"6'5""",250,JR,2020-11-25,Eligible
315,+999,Kylen Granson,SMU,TE,6'2'',235,SR,2020-11-25,Eligible
316,+29,Osa Odighizuwa,UCLA,DL5T,6'2'',280,RSR,2020-11-25,Eligible
317,+999,Elerson Smith,Northern Iowa,EDGE,6'6'',245,RSR,2020-11-25,Eligible
318,+999,Bumper Pool,Arkansas,OLB,6'2'',229,JR,2020-11-25,Eligible
319,+999,Chamarri Conner,Virginia Tech,S,"6'0""",211,RJR,2020-11-25,Eligible
320,-91,Damar Hamlin,Pitt,S,"6'1""",195,RSR,2020-11-25,Eligible
321,+999,Briley Moore,Kansas State,TE,"6'4""",250,SR,2020-11-25,Eligible
322,+40,Sean Clifford,Penn State,QB,6'1'',217,RJR,2020-11-25,Eligible
323,-2,Charles Williams,UNLV,RBC,5'9'',185,RSR,2020-11-25,Eligible
324,+999,Cornell Powell,Clemson,WR,"6'0""",201,SR,2020-11-25,Eligible
325,+999,Xavier Henderson,Michigan State,S,"6'0""",210,JR,2020-11-25,Eligible
326,-99,James Cook,Georgia,RBC,"5'11""",190,JR,2020-11-25,Eligible
327,+999,Kenny Pickett,Pitt,QB,6'2'',220,SR,2020-11-25,Eligible
328,+999,Max Richardson,Boston College,OLB,"6'0""",230,RSR,2020-11-25,Eligible
329,-35,Patrick Johnson,Tulane,EDGE,6'3'',250,SR,2020-11-25,Eligible
330,+999,Tuli Letuligasenoa,Washington,DL1T,6'2'',311,RSO,2020-11-25,Eligible
331,+999,Khyiris Tonga,BYU,DL1T,6'2'',326,SR,2020-11-25,Eligible
332,-97,Caleb Huntley,Ball State,RB,"5'10""",226,SR,2020-11-25,Eligible
333,+999,Jeremiah Moon,Florida,EDGE,"6'6""",232,RSR,2020-11-25,Eligible
334,-37,Garret Wallow,TCU,OLB,6'2'',215,SR,2020-11-25,Eligible
335,-206,Ifeanyi Maijeh,Temple,DL5T,"6'2""",285,RJR,2020-11-25,Eligible
336,+999,Shi Smith,South Carolina,WRS,5'10'',190,SR,2020-11-25,Eligible
337,+999,Isaih Pacheco,Rutgers,RB,5'11'',210,JR,2020-11-25,Eligible
338,-147,Jack Wohlabaugh,Duke,OC,"6'4""",305,RSR,2020-11-25,Eligible
339,-88,Tuf Borland,Ohio State,ILB,"6'1""",230,RSR,2020-11-25,Eligible
340,-175,Nick Eubanks,Michigan,TE,"6'5""",236,RSR,2020-11-25,Eligible
341,-171,Calvin Ashley,Florida A&M,OG,6'7'',335,RJR,2020-11-25,Eligible
342,+999,Rasheed Walker,Penn State,OT,6'5'',313,RSO,2020-11-25,Eligible
343,+999,Frank Darby,Arizona State,WR,6'1'',200,RSR,2020-11-25,Eligible
344,+999,Torrance Marable,Coastal Carolina,RBC,"5'10""",200,SR,2020-11-25,Eligible
345,-188,Glen Logan,LSU,DL3T,"6'4""",309,RSR,2020-11-25,Eligible
346,+999,Anthony Hines III,Texas A&M,OLB,"6'3""",226,RJR,2020-11-25,Eligible
347,-49,Nate Landman,Colorado,ILB,"6'3""",230,SR,2020-11-25,Eligible
348,-176,Jordon Scott,Oregon,DL1T,"6'1""",322,SR,2020-11-25,Eligible
349,-43,Drew Dalman,Stanford,OC,"6'3""",300,RJR,2020-11-25,Eligible
350,+11,Jonathan Doerer,Notre Dame,PK,"6'3""",203,SR,2020-11-25,Eligible
351,-108,Big Kat Bryant,Auburn,EDGE,"6'5""",247,SR,2020-11-25,Eligible
352,-16,Dan Moore Jr.,Texas A&M,OT,6'5'',315,SR,2020-11-25,Eligible
353,-14,Mitchell Brinkman,South Florida,TE,"6'3""",250,RSR,2020-11-25,Eligible
354,-109,James Wiggins,Cincinnati,S,"6'0""",202,RSR,2020-11-25,Eligible
355,+999,Whop Philyor,Indiana,WRS,5'11'',180,SR,2020-11-25,Eligible
356,-15,Miller Forristall,Alabama,TE,"6'5""",242,RSR,2020-11-25,Eligible
357,-95,Feleipe Franks,Arkansas,QB,"6'6""",228,RSR,2020-11-25,Eligible
358,+999,Kyree Campbell,Florida,DL3T,"6'3""",304,SR,2020-11-25,Eligible
359,+999,Rhamondre Stevenson,Oklahoma,RB,"6'0""",236,SR,2020-11-25,Eligible
360,-140,Baveon Johnson,Florida State,OG,6'3'',307,RSR,2020-11-25,Eligible
361,-162,Ben Petrula,Boston College,OT,"6'5""",315,SR,2020-11-25,Eligible
362,-257,Kevin Jarvis,Michigan State,OG,"6'5""",325,RJR,2020-11-25,Eligible
363,-141,Tommy Doyle,Miami (OH),OT,6'8'',326,RSR,2020-11-25,Eligible
364,-291,Erroll Thompson,Mississippi State,ILB,"6'1""",250,RSR,2020-11-25,Eligible
365,+999,Michael Clemons,Texas A&M,EDGE,6'5'',270,RSR,2020-11-25,Eligible
366,+999,Jean Delance,Florida,OG,6'4'',316,RSR,2020-11-25,Eligible
367,+999,Tyree Gillespie,Missouri,S,6'0'',210,SR,2020-11-25,Eligible
368,+999,Aaron Robinson,UCF,CB,5'11'',193,RSR,2020-11-25,Eligible
369,-48,Marcelino Ball,Indiana,S,"6'0""",212,RSR,2020-11-25,Eligible
370,-99,Michael Saffell,California,OC,6'2'',290,SR,2020-11-25,Eligible
371,+999,Zakoby McClain,Auburn,OLB,6'0'',211,JR,2020-11-25,Eligible
372,+999,Hunter Duplessis,UTSA,PK,"5'8""",200,SRSR,2020-11-25,Eligible
373,+999,Tyree Johnson,Texas A&M,EDGE,6'4'',240,RJR,2020-11-25,Eligible
374,+999,Robert Rochell,Central Arkansas,CB,6'2'',195,RSR,2020-11-25,Eligible
375,+999,Ed Ingram,LSU,OG,6'3'',315,JR,2020-11-25,Eligible
376,+24,Brady Christensen,BYU,OT,6'6'',300,RJR,2020-11-25,Eligible
377,+999,Greg McCrae,UCF,RBC,5'10'',175,SR,2020-11-25,Eligible
378,+999,Brion Murray,Virginia Tech,CB,5'10'',180,JR,2020-11-25,Eligible
379,+999,Ali Gaye,LSU,EDGE,6'6'',262,JR,2020-11-25,Eligible
380,+999,Daetrich Harrington,Appalachian State,RB,"6'0""",190,JR,2020-11-25,Eligible
381,-99,Tarron Jackson,Coastal Carolina,EDGE,6'2'',265,RSR,2020-11-25,Eligible
382,+999,Warren Jackson,Colorado State,WR,6'6'',212,SR,2020-11-25,Eligible
383,-102,Dylan Wonnum,South Carolina,OT,6'5'',310,JR,2020-11-25,Eligible
384,+999,Trey McBride,Colorado State,TE,"6'4""",260,JR,2020-11-25,Eligible
385,+999,Mike Rose,Iowa State,ILB,6'2'',245,JR,2020-11-25,Eligible
386,-29,Ian Book,Notre Dame,QB,6'0'',206,RSR,2020-11-25,Eligible
387,+999,Dom Peterson,Nevada,DL5T,6'0'',285,JR,2020-11-25,Eligible
388,-113,Zac Thomas,Appalachian State,QB,6'1'',210,RSR,2020-11-25,Eligible
389,+999,Jah-Maine Martin,North Carolina A&T,RBC,5'10'',190,JR,2020-11-25,Eligible
390,-164,William Bradley-King,Baylor,EDGE,"6'4""",248,JR,2020-11-25,Eligible
391,-118,Alex Palczewski,Illinois,OT,6'6'',310,SR,2020-11-25,Eligible
392,+999,Drue Chrisman,Ohio State,P,6'2'',222,RSR,2020-11-25,Eligible
393,+999,Emeka Emezie,NC State,WR,6'3'',220,SR,2020-11-25,Eligible
394,-38,Josh Pederson,Louisiana-Monroe,TE,6'5'',232,SR,2020-11-25,Eligible
395,+999,Forrest Merrill,Arkansas State,DL1T,6'1'',349,RSR,2020-11-25,Eligible
396,-88,Aubrey Solomon,Tennessee,DL1T,"6'5""",315,SR,2020-11-25,Eligible
397,+999,Travis Jones,Connecticut,DL1T,6'4'',336,JR,2020-11-25,Eligible
398,+999,Blake Haubeil,Ohio State,PK,6'2'',230,SR,2020-11-25,Eligible
399,+999,Jonathan Adams Jr.,Arkansas State,WR,6'3'',210,SR,2020-11-25,Eligible
400,+999,D.J. Johnson,Oregon,TE,6'5'',258,JR,2020-11-25,Eligible
