Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
305,--,Marlon Character,Louisville,CB,"6'1""",195,RSR,2021-04-19,Eligible
306,--,Feleipe Franks,Arkansas,QB,"6'6""",228,RSR,2021-04-19,Eligible
307,+34,Shawn Davis,Florida,S,6'0'',206,SR,2021-04-19,Eligible
308,--,Tuf Borland,Ohio State,ILB,"6'1""",230,RSR,2021-04-19,Eligible
309,--,Chris Evans,Michigan,RB,"5'11""",219,SR,2021-04-19,Eligible
310,--,Rakeem Boyd,Arkansas,RB,"6'0""",213,SR,2021-04-19,Eligible
311,--,Jacob Harris,UCF,WR,"6'5""",211,RSR,2021-04-19,Eligible
312,+34,Janarius Robinson,Florida State,EDGE,"6'5""",261,RSR,2021-04-19,Eligible
313,--,Drue Chrisman,Ohio State,P,6'2'',222,RSR,2021-04-19,Eligible
314,--,Romeo McKnight,Charlotte,EDGE,"6'5""",270,RSR,2021-04-19,Eligible
315,+35,Buddy Johnson,Texas A&M,ILB,6'2'',234,SR,2021-04-19,Eligible
316,--,Luke Farrell,Ohio State,TE,"6'6""",250,RSR,2021-04-19,Eligible
317,--,Greg McCrae,UCF,RBC,5'10'',175,SR,2021-04-19,Eligible
318,--,Cade Johnson,South Dakota State,WRS,"5'9""",180,RSR,2021-04-19,Eligible
319,--,Forrest Merrill,Arkansas State,DL1T,6'1'',349,RSR,2021-04-19,Eligible
320,--,Blake Haubeil,Ohio State,PK,6'2'',230,SR,2021-04-19,Eligible
321,--,Tre Brown,Oklahoma,CB,"5'10""",188,SR,2021-04-19,Eligible
322,+36,Royce Newman,Ole Miss,OG,6'6'',310,RSR,2021-04-19,Eligible
323,--,Lorenzo Neal,Purdue,DL1T,6'3'',315,RSR,2021-04-19,Eligible
324,+36,Tre Norwood,Oklahoma,CB,6'0'',194,RJR,2021-04-19,Eligible
325,--,Ian Book,Notre Dame,QB,6'0'',206,RSR,2021-04-19,Eligible
326,--,JaQuan Bailey,Iowa State,EDGE,"6'2""",261,RSR,2021-04-19,Eligible
327,--,Antjuan Simmons,Michigan State,OLB,"6'0""",225,SR,2021-04-19,Eligible
328,--,Jovan Swann,Indiana,DL5T,"6'2""",280,GR,2021-04-19,Eligible
329,--,Eli Howard,Texas Tech,DL5T,"6'4""",280,RSR,2021-04-19,Eligible
330,--,Antonio Nunn,Buffalo,WR,"5'11""",200,SR,2021-04-19,Eligible
331,--,Gerrid Doaks,Cincinnati,RB,6'0'',230,SR,2021-04-19,Eligible
332,--,Mike Strachan,Charleston,WR,6'4'',225,RSR,2021-04-19,Eligible
333,--,Jake Curhan,California,OG,"6'6""",330,RSR,2021-04-19,Eligible
334,--,Isaiah McDuffie,Boston College,OLB,"6'1""",224,RJR,2021-04-19,Eligible
335,--,Jake Verity,East Carolina,PK,"6'1""",201,SR,2021-04-19,Eligible
336,--,Syrus Tuitele,Fresno State,OT,"6'6""",318,SR,2021-04-19,Eligible
337,--,Asim Rose,Kentucky,RB,"6'1""",210,SR,2021-04-19,Eligible
338,--,Briley Moore,Kansas State,TE,"6'4""",250,SR,2021-04-19,Eligible
339,+39,Christian Uphoff,Illinois State,S,"6'3""",195,JR,2021-04-19,Eligible
340,--,Austin Faoliu,Oregon,DL3T,6'3'',293,SR,2021-04-19,Eligible
341,--,Mike Hampton,South Florida,CB,6'0'',190,RSR,2021-04-19,Eligible
342,--,Caleb Huntley,Ball State,RBC,"5'10""",226,SR,2021-04-19,Eligible
343,--,E.J. Muhammad,Nevada,CB,"5'11""",195,RSR,2021-04-19,Eligible
344,--,Racey McMath,LSU,WR,6'3'',224,SR,2021-04-19,Eligible
345,--,Aashari Crosswell,Arizona State,S,6'0'',205,JR,2021-04-19,Eligible
346,--,Rayshard Ashby,Virginia Tech,ILB,"5'10""",230,SR,2021-04-19,Eligible
347,--,Bryan Mills,North Carolina Central,CB,"6'1""",180,SR,2021-04-19,Eligible
348,--,Blake Proehl,East Carolina,WR,"6'1""",186,JR,2021-04-19,Eligible
349,--,Curtis Robinson,Stanford,ILB,6'2'',235,RSR,2021-04-19,Eligible
350,--,Nate Hobbs,Illinois,CB,"6'0""",195,SR,2021-04-19,Eligible
351,--,Marquiss Spencer,Mississippi State,DL5T,"6'4""",285,RSR,2021-04-19,Eligible
352,--,Kawaan Baker,South Alabama,WR,"6'1""",210,SR,2021-04-19,Eligible
353,--,Jamar Watson,Kentucky,EDGE,6'3'',244,RSR,2021-04-19,Eligible
354,--,Riley Cole,South Alabama,LB,"6'2""",242,SR,2021-04-19,Eligible
355,--,James Smith,Cincinnati,P,6'4'',235,SR,2021-04-19,Eligible
356,--,Braylon Jones,Houston,OC,"6'4""",315,RSR,2021-04-19,Eligible
357,--,Robert Jones,Middle Tennessee,OT,6'5'',330,SR,2021-04-19,Eligible
358,--,Blake Gallagher,Northwestern,OLB,"6'1""",235,SR,2021-04-19,Eligible
359,--,Justin Hilliard,Ohio State,ILB,"6'1""",235,RSR,2021-04-19,Eligible
360,--,Quinn Nordin,Michigan,PK,6'0'',196,RSR,2021-04-19,Eligible
361,--,Josh Palmer,Tennessee,WR,6'2'',210,SR,2021-04-19,Eligible
362,--,Nahshon Wright,Oregon State,CB,"6'4""",188,JR,2021-04-19,Eligible
363,--,Shaun Beyer,Iowa,TE,"6'5""",222,RSR,2021-04-19,Eligible
364,--,Lamont Wade,Penn State,S,5'9'',199,SR,2021-04-19,Eligible
365,--,Kyree Campbell,Florida,DL3T,"6'3""",304,SR,2021-04-19,Eligible
366,--,Zac Thomas,Appalachian State,QB,6'1'',210,RSR,2021-04-19,Eligible
367,--,Brett Heggie,Florida,OG,6'3'',321,RSR,2021-04-19,Eligible
368,--,Nolan Cooney,Syracuse,P,"6'3""",202,RSR,2021-04-19,Eligible
369,--,Zach Von Rosenberg,LSU,P,"6'5""",245,RSR,2021-04-19,Eligible
370,--,Brandon Kennedy,Tennessee,OC,6'3',300,RSR,2021-04-19,Eligible
371,--,Zane Zandier,Virginia,ILB,6'3'',230,SR,2021-04-19,Eligible
372,--,J.C. Chalk,Clemson,TE,"6'3""",255,SR,2021-04-19,Eligible
373,--,Jack Heflin,Iowa,DL3T,6'4'',304,RSR,2021-04-19,Eligible
374,--,Peyton Ramsey,Northwestern,QB,6'2'',220,RSR,2021-04-19,Eligible
375,--,Ben DeLuca,Charlotte,S,"6'1""",215,RSR,2021-04-19,Eligible
376,--,Tre Harbison,Charlotte,RB,5'11',215,GR,2021-04-19,Eligible
377,--,Jordyn Peters,Auburn,CB,"6'1""",200,SR,2021-04-19,Eligible
378,--,Avery Williams,Boise State,CB,"5'9""",188,RSR,2021-04-19,Eligible
379,--,Mekhi Sargent,Iowa,RBC,"5'9""",212,SR,2021-04-19,Eligible
380,--,Isaiah McKoy,Kent State,WR,"6'3""",182,JR,2021-04-19,Eligible
381,--,William Sherman,Colorado,OT,"6'4""",310,JR,2021-04-19,Eligible
382,--,Deon Jackson,Duke,RB,5'11'',220,SR,2021-04-19,Eligible
383,--,Nick Niemann,Iowa,OLB,"6'3""",234,RSR,2021-04-19,Eligible
384,--,Ben Skowronek,Notre Dame,WR,"6'3""",220,RSR,2021-04-19,Eligible
385,--,Noah Curtis,Florida International,EDGE,"6'6""",267,SR,2021-04-19,Eligible
386,--,Marcus Murphy,Mississippi State,S,"6'1""",200,JR,2021-04-19,Eligible
387,--,Dai'Jean Dixon,Nicholls State,WR,"6'4""",200,SR,2021-04-19,Eligible
388,--,Darius Hodge,Marshall,EDGE,"6'2""",245,RJR,2021-04-19,Eligible
389,--,Ernest Jones,South Carolina,OLB,"6'2""",230,JR,2021-04-19,Eligible
390,--,Mac McCain III,North Carolina A&T,CB,"6'0""",175,RSR,2021-04-19,Eligible
391,--,Dorian Etheridge,Louisville,ILB,6'3'',230,SR,2021-04-19,Eligible
392,--,Adrian Hardy,Louisiana Tech,WR,"6'2""",200,RJR,2021-04-19,Eligible
393,--,Oscar Draguicevich III,Washington State,P,"5'11""",182,RSR,2021-04-19,Eligible
394,+43,Zech McPhearson,Texas Tech,CB,"5'11""",195,SR,2021-04-19,Eligible
395,--,Javon McKinley,Notre Dame,WR,"6'2""",215,GR,2021-04-19,Eligible
396,--,Jerry Jacobs,Arkansas,CB,"5'11""",203,RSR,2021-04-19,Eligible
397,--,Thomas Fletcher,Alabama,LS,"6'1""",237,SR,2021-04-19,Eligible
398,--,Jarell White,Cincinnati,OLB,"5'10""",212,SR,2021-04-19,Eligible
399,--,Eli Stove,Auburn,WR,"6'0""",191,SR,2021-04-19,Eligible
400,--,Max Roberts,Boston College,OLB,"6'1""",250,SR,2021-04-19,Eligible
401,--,Matt Womack,Alabama,OT,"6'7""",325,GR,2021-04-19,Eligible
402,--,Zayne Anderson,BYU,S,"6'2""",210,SR,2021-04-19,Eligible
403,--,B.J. Emmons,Florida Atlantic,RB,"5'11""",215,RSR,2021-04-19,Eligible
404,--,Zeandae Johnson,California,DL5T,"6'4""",290,SR,2021-04-19,Eligible
405,--,Keyion Dixon,Eastern Kentucky,WRF,"6'3""",193,RSR,2021-04-19,Eligible
406,--,Kion Smith,Fayetteville State,OT,"6'6""",295,RSR,2021-04-19,Eligible
407,--,D'Antne Demery,Florida International,OT,"6'6""",294,SR,2021-04-19,Eligible
408,--,Dylan Soehner,Iowa State,TE,"6'7""",270,SR,2021-04-19,Eligible
409,--,Brad Stewart Jr.,Florida,S,"6'-""",195,SR,2021-04-19,Eligible
410,--,Rashad Byrd,Georgia State,ILB,"6'0""",230,RSR,2021-04-19,Eligible
411,--,Bryce Thompson,Tennessee,CB,"5'11""",190,JR,2021-04-19,Eligible
412,--,Tre' Threat,Jacksonville State,EDGE,"6'2""",250,SR,2021-04-19,Eligible
413,--,Camaron Cheeseman,Michigan,LS,"6'4""",237,SR,2021-04-19,Eligible
414,--,Jhamon Ausbon,Texas A&M,WR,"6'2""",218,JR,2021-04-19,Eligible
415,--,Shane McGough,Florida International,OT,"6'2""",302,RSR,2021-04-19,Eligible
416,--,Israel Tucker,Louisiana Tech,RB,"5'8""",200,RSR,2021-04-19,Eligible
417,--,Landon Akers,Iowa State,WR,"6'0""",191,RSR,2021-04-19,Eligible
418,--,Brontae Harris,UAB,CB,"5'10""",190,RSR,2021-04-19,Eligible
419,--,Donavaughn Campbell,Louisiana Tech,OG,"6'4""",347,SR,2021-04-19,Eligible
420,--,Jaylon McClain-Sapp,Marshall,CB,"5'11""",181,RSR,2021-04-19,Eligible
421,--,Harry Crider,Indiana,OC,6'3'',311,SR,2021-04-19,Eligible
422,--,Miller Forristall,Alabama,TE,"6'5""",242,RSR,2021-04-19,Eligible
423,--,Sam Cooper,Merrimack College,OG,"6'2""",315,GR,2021-04-19,Eligible
424,--,Tavante Beckett,Marshall,S,"5'10""",214,RSR,2021-04-19,Eligible
425,--,Connor Wedington,Stanford,WR,"6'0""",204,SR,2021-04-19,Eligible
426,--,John Raine,Northwestern,TE,"6'2""",230,GR,2021-04-19,Eligible
427,--,Tre Walker,San Jose State,WRF,"5'11""",180,SR,2021-04-19,Eligible
428,--,Joe Sculthorpe,NC State,OG,"6'3""",307,RSR,2021-04-19,Eligible
429,--,Phil Hoskins,Kentucky,DL3T,6'5',315,RSR,2021-04-19,Eligible
430,--,Jack Batho IV,South Dakota Mines,OT,"6'8""",315,SR,2021-04-19,Eligible
431,--,Artayvious Lynn,TCU,TE,"6'6""",258,SR,2021-04-19,Eligible
432,+47,Ky'el Hemby,Southern Miss,S,6'0'',211,RSR,2021-04-19,Eligible
433,--,Donnie Corley,Texas Southern,WRF,"6'2""",190,SR,2021-04-19,Eligible
434,--,Khalil McClain,Troy,SRF,"6'4""",222,SR,2021-04-19,Eligible
435,--,Joshua McMillon,Alabama,ILB,"6'3""",237,RSR,2021-04-19,Eligible
436,--,Jaelin Fisher,Charlotte,OC,"6'2""",285,RSR,2021-04-19,Eligible
437,--,Raymond Johnson III,Georgia State,EDGE,"6'3""",270,SR,2021-04-19,Eligible
438,--,Foster Sarell,Stanford,OT,6'6'',315,RJR,2021-04-19,Eligible
439,--,Jared Hocker,Texas A&M,OG,6'5'',325,SR,2021-04-19,Eligible
440,--,Tyree Thompson,Buffalo,OLB,"6'1""",205,GR,2021-04-19,Eligible
441,--,Ethan Tucky,Cincinnati,OLB,"6'2""",245,SR,2021-04-19,Eligible
442,--,Taaga Tuulima,Hawaii,OC,"6'2""",310,RSR,2021-04-19,Eligible
443,--,Zach Smith,Tulsa,QB,"6'3""",227,RSR,2021-04-19,Eligible
444,--,Jarrod Hewitt,Virginia Tech,DL5T,"6'1""",280,RSR,2021-04-19,Eligible
445,--,Michael Brown,West Virginia,OG,"6'3""",348,RSR,2021-04-19,Eligible
446,--,Shaun Crawford,Notre Dame,CB,"5'9""",180,SR,2021-04-19,Eligible
447,--,Tristen Hoge,BYU,OG,6'4'',310,RSR,2021-04-19,Eligible
448,--,Jamal Jones,Arkansas State,RB,"5'9""",193,RSR,2021-04-19,Eligible
449,--,Antwan Davis,Ball State,WR,"5'11""",204,RSR,2021-04-19,Eligible
450,--,Otis Anderson,UCF,RBC,"5'11""",174,SR,2021-04-19,Eligible
451,--,Chris Garrett,Concordia–St. Paul,EDGE,"6'4""",245,SR,2021-04-19,Eligible
452,--,Justin Hughes,Kansas State,OLB,"6'1""",229,SR,2021-04-19,Eligible
453,--,Brock Wright,Notre Dame,TE,"6'4""",257,SR,2021-04-19,Eligible
454,--,Brandin Echols,Kentucky,CB,"5'11""",178,SR,2021-04-19,Eligible
455,--,Joshua Fedd-Jackson,NC State,OG,"6'3""",323,SR,2021-04-19,Eligible
456,--,T.J. Simmons,West Virginia,WR,"6'2""",198,RSR,2021-04-19,Eligible
457,--,Brandon Smith,Iowa,WR,"6'3""",219,SR,2021-04-19,Eligible
458,--,Leighton McCarthy,Florida Atlantic,OLB,6'2'',220,RSR,2021-04-19,Eligible
459,--,Giles Amos,Arkansas,TE,"6'4""",242,SR,2021-04-19,Eligible
460,--,Jack Stoll,Nebraska,TE,6'4'',260,RSR,2021-04-19,Eligible
461,--,Josiah Bronson,Washington,DL3T,"6'3""",300,RSR,2021-04-19,Eligible
462,--,Chase Behrndt,West Virginia,OC,6'3'',315,RSR,2021-04-19,Eligible
463,--,Micah Simon,BYU,WR,"6'0""",200,GR,2021-04-19,Eligible
464,--,Isaiah Kaufusi,BYU,OLB,6'2'',220,SR,2021-04-19,Eligible
465,--,Ry Schneider,Oklahoma State,OC,6'2'',320,RSR,2021-04-19,Eligible
466,--,Mike Collins,Rice,QB,6'5'',225,RSR,2021-04-19,Eligible
467,--,Trey Ragas,Louisiana-Lafayette,RB,"5'10""",218,SR,2021-04-19,Eligible
468,--,Brett Kitrell,Ohio,OC,6'2'',302,SR,2021-04-19,Eligible
469,--,Chandon Herring,BYU,OT,6'6'',310,SR,2021-04-19,Eligible
470,--,Calvin Bundage,Oklahoma State,OLB,6'1'',220,RSR,2021-04-19,Eligible
471,--,Nolan Laufenberg,Air Force,OG,6'3'',315,SR,2021-04-19,Eligible
472,--,Michael Carter II,Duke,S,5'10'',190,SR,2021-04-19,Eligible
473,--,Jaylon Moore,Western Michigan,OT,6'4'',311,RSR,2021-04-19,Eligible
474,--,Kevin Thomson,Washington,QB,6'1'',200,RSR,2021-04-19,Eligible
475,--,Quinton Bohanna,Kentucky,DL1T,6'3'',357,SR,2021-04-19,Eligible
476,--,Rakavius Chambers,Duke,OG,6'3'',335,SR,2021-04-19,Eligible
477,--,Josh Ball,Marshall,OT,"6'7""",308,SR,2021-04-19,Eligible
478,--,Brian Robinson Jr.,Alabama,RB,6'1'',228,SR,2021-04-19,Eligible
479,--,Sawyer Smith,Kentucky,QB,6'2'',221,RSR,2021-04-19,Eligible
480,--,Brady Davis,Illinois State,QB,6'3'',210,RSR,2021-04-19,Eligible
481,--,Milo Eifler,Illinois,ILB,6'2'',225,RSR,2021-04-19,Eligible
482,--,Richard McBryde,SMU,ILB,6'0'',232,RSR,2021-04-19,Eligible
483,--,Seth Joest,Western Kentucky,OC,6'2'',295,RSR,2021-04-19,Eligible
484,--,Shaq Smith,Maryland,ILB,6'1'',245,RSR,2021-04-19,Eligible
485,--,Thomas MacVittie,Kansas,QB,6'4'',225,RSR,2021-04-19,Eligible
486,--,Brendon White,Rutgers,S,6'2'',220,SR,2021-04-19,Eligible
487,--,Nick Pickett,Oregon,S,6'0'',210,SR,2021-04-19,Eligible
488,--,David Curry,Georgia Tech,ILB,6'1'',230,RSR,2021-04-19,Eligible
489,--,Jon Dietzen,Wisconsin,OG,6'5'',319,RSR,2021-04-19,Eligible
490,--,Scooter Harrington,Stanford,TE,6'4'',250,RSR,2021-04-19,Eligible
491,--,Hunter Kampmoyer,Oregon,TE,6'3'',240,RSR,2021-04-19,Eligible
492,--,Bryce Foxworth,Southern Miss,OG,6'3'',307,SR,2021-04-19,Eligible
493,--,Daniel Crawford,Northern Illinois,TE,6'2'',251,RSR,2021-04-19,Eligible
494,--,Noah Hannon,Appalachian State,OC,6'0'',272,SR,2021-04-19,Eligible
495,--,Anthony Butler,Liberty,ILB,6'0'',230,SR,2021-04-19,Eligible
496,--,Bryce Petersen,Akron,OC,6'2'',295,SR,2021-04-19,Eligible
497,--,Elijah Sullivan,Kansas State,ILB,6'0'',215,RSR,2021-04-19,Eligible
498,--,Erik Krommenhoek,USC,TE,6'5'',260,SR,2021-04-19,Eligible
499,--,Kato Nelson,Akron,QB,6'0'',212,RSR,2021-04-19,Eligible
500,--,Logan Harris,Wyoming,OG,6'3'',310,SR,2021-04-19,Eligible
