Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
55,--,Sage Surratt,Wake Forest,WR,"6'2""",215,RJR,2020-10-09,Eligible
56,--,Marco Wilson,Florida,CB,"6'0""",190,RJR,2020-10-09,Eligible
57,--,Amen Ogbongbemiga,Oklahoma State,ILB,"6'1""",231,RSR,2020-10-09,Eligible
58,-15,Jamie Newman,Georgia,QB,"6'4""",230,RSR,2020-10-09,Eligible
59,-15,Liam Eichenberg,Notre Dame,OT,"6'6""",294,RSR,2020-10-09,Eligible
60,--,Tommy Kraemer,Notre Dame,OG,"6'6""",319,RSR,2020-10-09,Eligible
61,--,Trevon Moehrig,TCU,S,"6'2""",202,JR,2020-10-09,Eligible
62,--,Tylan Wallace,Oklahoma State,WR,"6'0""",185,SR,2020-10-09,Eligible
63,--,Jay Tufele,USC,DL3T,"6'3""",305,RJR,2020-10-09,Eligible
64,--,Erroll Thompson,Mississippi State,ILB,"6'1""",250,RSR,2020-10-09,Eligible
65,-22,Xavier Thomas,Clemson,EDGE,"6'2""",265,JR,2020-10-09,Eligible
66,--,Chris Olave,Ohio State,WR,"6'0""",185,JR,2020-10-09,Eligible
67,--,Eric Stokes,Georgia,CB,"6'1""",185,RJR,2020-10-09,Eligible
68,--,Jimmy Morrissey,Pitt,OC,"6'3""",300,RSR,2020-10-09,Eligible
69,+11,Pat Freiermuth,Penn State,TE,"6'5""",250,JR,2020-10-09,Eligible
70,--,Jordan Smith,UAB,EDGE,"6'7""",250,RJR,2020-10-09,Eligible
71,--,Hamsah Nasirildeen,Florida State,S,"6'4""",215,SR,2020-10-09,Eligible
72,-20,Alaric Jackson,Iowa,OT,"6'6""",320,RSR,2020-10-09,Eligible
73,--,Damone Clark,LSU,ILB,"6'3""",239,JR,2020-10-09,Eligible
74,--,Trey Sermon,Ohio State,RB,"6'0""",224,SR,2020-10-09,Eligible
75,+17,Kenneth Gainwell,Memphis,RBC,"5'11""",191,RSO,2020-10-09,Eligible
76,--,Ben Cleveland,Georgia,OG,"6'6""",341,RSR,2020-10-09,Eligible
77,--,C.J. Verdell,Oregon,RB,"5'9""",210,JR,2020-10-09,Eligible
78,+17,Daniel Faalele,Minnesota,OT,"6'8""",400,JR,2020-10-09,Eligible
79,--,Terrace Marshall,LSU,WR,"6'3""",200,JR,2020-10-09,Eligible
80,-20,Zamir White,Georgia,RB,"5'11""",215,SO,2020-10-09,Eligible
81,--,Joe Tryon,Washington,EDGE,"6'5""",262,RJR,2020-10-09,Eligible
82,--,Caleb Farley,Virginia Tech,CB,"6'2""",197,RJR,2020-10-09,Eligible
83,--,Jabril Cox,LSU,OLB,"6'2""",233,RSR,2020-10-09,Eligible
84,--,Donovan Stiner,Florida,S,"6'1""",203,JR,2020-10-09,Eligible
85,--,Jeremiah Owusu-Koramoah,Notre Dame,OLB,6'1'',216,JR,2020-10-09,Eligible
86,--,Tutu Atwell,Louisville,WRS,"5'9""",156,JR,2020-10-09,Eligible
87,--,Alec Lindstrom,Boston College,OC,6'4'',275,RJR,2020-10-09,Eligible
88,+220,Drake Jackson,Kentucky,OC,6'2'',313,RSR,2020-10-09,Eligible
89,--,Cole Van Lanen,Wisconsin,OT,"6'5""",312,RSR,2020-10-09,Eligible
90,--,Cameron Goode,California,EDGE,"6'3""",235,RJR,2020-10-09,Eligible
91,-17,Pooka Williams,Kansas,RBC,"5'10""",170,JR,2020-10-09,Eligible
92,--,Dazz Newsome,North Carolina,WR,"5'11""",175,SR,2020-10-09,Eligible
93,--,Jordan Davis,Georgia,DL1T,6'6'',330,JR,2020-10-09,Eligible
94,--,Sam Ehlinger,Texas,QB,"6'3""",230,SR,2020-10-09,Eligible
95,--,Derion Kendrick,Clemson,CB,"6'0""",190,JR,2020-10-09,Eligible
96,--,Asante Samuel Jr.,Florida State,CB,"5'10""",180,JR,2020-10-09,Eligible
97,--,Chazz Surratt,North Carolina,OLB,"6'3""",230,RSR,2020-10-09,Eligible
98,--,Kevin Jarvis,Michigan State,OG,"6'5""",312,SR,2020-10-09,Eligible
99,--,Ben Brown,Ole Miss,OG,6'5'',315,RJR,2020-10-09,Eligible
100,--,Thayer Munford,Ohio State,OT,"6'6""",310,SR,2020-10-09,Eligible
101,--,K.J. Costello,Mississippi State,QB,"6'5""",222,RSR,2020-10-09,Eligible
102,--,Richie Grant,UCF,S,"6'0""",194,RSR,2020-10-09,Eligible
103,--,Master Teague,Ohio State,RB,"5'11""",220,SR,2020-10-09,Eligible
104,--,Marquis Hayes,Oklahoma,OG,"6'5""",320,RJR,2020-10-09,Eligible
105,--,Nico Collins,Michigan,WR,"6'4""",222,SR,2020-10-09,Eligible
106,--,Keaontay Ingram,Texas,RB,6'0'',220,JR,2020-10-09,Eligible
107,--,Anthony Hines III,Texas A&M,OLB,"6'3""",226,JR,2020-10-09,Eligible
108,--,Rashad Weaver,Pitt,EDGE,"6'5""",270,RSR,2020-10-09,Eligible
109,--,Dante Stills,West Virginia,DL5T,"6'4""",278,SR,2020-10-09,Eligible
110,--,Shaka Toney,Penn State,EDGE,"6'3""",243,RSR,2020-10-09,Eligible
111,--,Matt Allen,Michigan State,OC,6'3'',303,RSR,2020-10-09,Eligible
112,--,Max Borghi,Washington State,RBC,"5'9""",195,JR,2020-10-09,Eligible
113,--,Charlie Kolar,Iowa State,TE,"6'6""",245,RJR,2020-10-09,Eligible
114,--,Alijah Vera-Tucker,USC,OG,"6'4""",300,RJR,2020-10-09,Eligible
115,--,K.J. Britt,Auburn,ILB,"6'0""",236,JR,2020-10-09,Eligible
116,--,Charles Snowden,Virginia,EDGE,"6'7""",235,SR,2020-10-09,Eligible
117,--,Tamorrion Terry,Florida State,WR,"6'4""",203,RJR,2020-10-09,Eligible
118,--,Tyler Vrabel,Boston College,OT,"6'5""",310,RSO,2020-10-09,Eligible
119,-65,Brock Purdy,Iowa State,QB,"6'0""",202,JR,2020-10-09,Eligible
120,+35,Rashawn Slater,Northwestern,OT,6'4'',315,SR,2020-10-09,Eligible
121,NEW,Kobie Whiteside,Missouri,DL3T,"6'1""",300,SR,2020-10-09,Eligible
122,--,Cary Angeline,NC State,TE,"6'7""",250,SR,2020-10-09,Eligible
123,--,Damonte Coxie,Memphis,WR,6'3'',197,SR,2020-10-09,Eligible
124,--,Deommodore Lenoir,Oregon,CB,"5'11""",202,SR,2020-10-09,Eligible
125,--,Victor Dimukeje,Duke,EDGE,"6'2""",265,SR,2020-10-09,Eligible
126,--,Ifeanyi Maijeh,Temple,DL3T,"6'2""",285,RSO,2020-10-09,Eligible
127,--,Isaac Taylor-Stuart,USC,CB,"6'2""",205,SR,2020-10-09,Eligible
128,--,JaCoby Stevens,LSU,S,6'1'',228,SR,2020-10-09,Eligible
129,--,T.J. Vasher,Texas Tech,WR,"6'6""",210,RSR,2020-10-09,Eligible
130,--,Adrian Ealy,Oklahoma,OT,"6'6""",280,RJR,2020-10-09,Eligible
131,--,Kwity Paye,Michigan,EDGE,"6'4""",277,SR,2020-10-09,Eligible
132,--,Desmond Ridder,Cincinnati,QB,"6'4""",215,RJR,2020-10-09,Eligible
133,--,Cory Durden,Florida State,DL3T,"6'5""",312,RJR,2020-10-09,Eligible
134,--,Jalen Redmond,Oklahoma,EDGE,"6'3""",264,RSO,2020-10-09,Eligible
135,--,Caleb Kelly,Oklahoma,OLB,"6'3""",225,SR,2020-10-09,Eligible
136,--,Austin Deculus,LSU,OT,6'7'',322,SR,2020-10-09,Eligible
137,--,Delarrin Turner-Yell,Oklahoma,S,5'10'',193,JR,2020-10-09,Eligible
138,--,Treshaun Hayward,Western Michigan,ILB,"6'1""",225,SR,2020-10-09,Eligible
139,--,Shane Buechele,SMU,QB,"6'1""",205,SR,2020-10-09,Eligible
140,--,Darius Stills,West Virginia,DL3T,"6'1""",292,JR,2020-10-09,Eligible
141,--,DeAngelo Malone,Western Kentucky,OLB,"6'4""",230,JR,2020-10-09,Eligible
142,--,Abraham Lucas,Washington State,OT,6'7'',281,RJR,2020-10-09,Eligible
143,--,J.D. Spielman,Nebraska,WRS,"5'9""",180,RSR,2020-10-09,Eligible
144,--,Tyler Vaughns,USC,WR,"6'2""",190,RSR,2020-10-09,Eligible
145,--,Joseph Ossai,Texas,ILB,"6'4""",253,JR,2020-10-09,Eligible
146,--,Braydon Johnson,Oklahoma State,WR,6'1'',195,JR,2020-10-09,Eligible
147,--,Jack Anderson,Texas Tech,OG,"6'5""",315,SR,2020-10-09,Eligible
148,--,Eli Howard,Texas Tech,DL5T,"6'4""",275,SR,2020-10-09,Eligible
149,-15,Tanner Morgan,Minnesota,QB,"6'2""",215,RJR,2020-10-09,Eligible
150,--,Thomas Graham Jr.,Oregon,CB,"5'11""",197,SR,2020-10-09,Eligible
151,+3,Malik Herring,Georgia,DL5T,"6'3""",280,JR,2020-10-09,Eligible
152,--,Luke Farrell,Ohio State,TE,"6'6""",250,RSR,2020-10-09,Eligible
153,--,Elijah Molden,Washington,CB,"5'10""",186,SR,2020-10-09,Eligible
154,+200,James Empey,BYU,OC,6'4'',300,JR,2020-10-09,Eligible
155,--,Monty Rice,Georgia,OLB,"6'1""",235,SR,2020-10-09,Eligible
156,--,Demetris Robertson,Georgia,WR,6'0'',190,SR,2020-10-09,Eligible
157,--,Talanoa Hufanga,USC,S,"6'1""",215,JR,2020-10-09,Eligible
158,--,Glen Logan,LSU,DL3T,"6'4""",309,SR,2020-10-09,Eligible
159,--,Janarius Robinson,Florida State,EDGE,"6'5""",261,RJR,2020-10-09,Eligible
160,--,Kolby Harvell-Peel,Oklahoma State,S,"6'0""",210,JR,2020-10-09,Eligible
161,-50,Matt Bushman,BYU,TE,"6'5""",245,SR,2020-10-09,Eligible
162,--,Lyn-J Dixon,Clemson,RBC,5'10'',190,JR,2020-10-09,Eligible
163,--,Christian Barmore,Alabama,DL3T,"6'5""",310,RSO,2020-10-09,Eligible
164,--,Ryan McCollum,Texas A&M,OG,6'5'',305,RSR,2020-10-09,Eligible
165,--,Nick Eubanks,Michigan,TE,"6'5""",236,RSR,2020-10-09,Eligible
166,--,Trey Dean III,Florida,CB,"6'2""",194,JR,2020-10-09,Eligible
167,--,B.J. Foster,Texas,S,"6'1""",210,JR,2020-10-09,Eligible
168,NEW,Chris Rumph II,Duke,EDGE,"6'3""",225,RJR,2020-10-09,Eligible
169,--,LaBryan Ray,Alabama,DL3T,"6'5""",292,SR,2020-10-09,Eligible
170,--,Ronnie Perkins,Oklahoma,EDGE,6'3'',248,JR,2020-10-09,Eligible
171,--,Calvin Ashley,Florida A&M,OG,6'7'',330,JR,2020-10-09,Eligible
172,--,Robert Hainsey,Notre Dame,OT,"6'5""",295,SR,2020-10-09,Eligible
173,--,Jordon Scott,Oregon,DL1T,"6'1""",322,SR,2020-10-09,Eligible
174,--,Blake Gallagher,Northwestern,OLB,"6'1""",235,JR,2020-10-09,Eligible
175,--,Jake Ferguson,Wisconsin,TE,"6'5""",230,RJR,2020-10-09,Eligible
176,--,Mac Jones,Alabama,QB,6'2'',205,JR,2020-10-09,Eligible
177,--,Azeez Ojulari,Georgia,EDGE,"6'3""",240,RSO,2020-10-09,Eligible
178,--,Thomas Booker,Stanford,EDGE,"6'4""",284,JR,2020-10-09,Eligible
179,--,Ar'Darius Washington,TCU,S,"5'8""",175,RSO,2020-10-09,Eligible
180,NEW,Dillon Radunz,North Dakota State,OT,"6'6""",301,RSR,2020-10-09,Eligible
181,-65,Kellen Mond,Texas A&M,QB,"6'3""",217,SR,2020-10-09,Eligible
182,--,Landon Dickerson,Alabama,OC,6'6'',308,RSR,2020-10-09,Eligible
183,--,Derrick Barnes,Purdue,ILB,"6'1""",240,SR,2020-10-09,Eligible
184,--,Cameron McGrone,Michigan,OLB,6'1'',232,JR,2020-10-09,Eligible
185,--,Kary Vincent Jr.,LSU,CB,"5'10""",182,SR,2020-10-09,Eligible
186,--,Merlin Robertson,Arizona State,OLB,"6'2""",235,JR,2020-10-09,Eligible
187,--,Landon Young,Kentucky,OT,6'7'',324,SR,2020-10-09,Eligible
188,--,Rayshard Ashby,Virginia Tech,ILB,"5'10""",230,JR,2020-10-09,Eligible
189,--,Brady White,Memphis,QB,6'3'',215,SR,2020-10-09,Eligible
190,--,Paris Ford,Pitt,S,"6'0""",195,RJR,2020-10-09,Eligible
191,--,Shaun Beyer,Iowa,TE,"6'5""",222,RSR,2020-10-09,Eligible
192,--,Charleston Rambo,Oklahoma,WR,"6'1""",180,RJR,2020-10-09,Eligible
193,--,Jack Wohlabaugh,Duke,OC,"6'4""",305,RSR,2020-10-09,Eligible
194,--,Kylin Hill,Mississippi State,RB,"5'11""",215,SR,2020-10-09,Eligible
195,--,Olaijah Griffin,USC,CB,6'0'',170,JR,2020-10-09,Eligible
196,--,Tariq Castro-Fields,Penn State,CB,"6'0""",197,SR,2020-10-09,Eligible
197,--,Christian Albright,Ball State,OLB,"6'2""",233,JR,2020-10-09,Eligible
198,--,O'Rien Vance,Iowa State,OLB,"6'1""",231,RJR,2020-10-09,Eligible
199,--,Michal Menet,Penn State,OC,6'4'',306,RSR,2020-10-09,Eligible
200,--,Ben Petrula,Boston College,OT,"6'5""",325,SR,2020-10-09,Eligible
201,--,Tyson Dyer,New Mexico,P,"6'2""",198,SR,2020-10-09,Eligible
202,--,Isaiah Chambers,Houston,EDGE,"6'5""",265,RJR,2020-10-09,Eligible
203,--,Rakeem Boyd,Arkansas,RB,"6'0""",213,SR,2020-10-09,Eligible
204,--,Reggie Roberson,SMU,WR,"6'0""",200,SR,2020-10-09,Eligible
205,--,Keith Taylor,Washington,CB,"6'3""",196,SR,2020-10-09,Eligible
206,--,Josh Sills,Oklahoma State,OG,6'6'',326,RSR,2020-10-09,Eligible
207,+53,Noah Gray,Duke,TE,"6'4""",240,SR,2020-10-09,Eligible
208,--,Spencer Sanders,Oklahoma State,QB,6'2'',195,RSO,2020-10-09,Eligible
209,--,Jermar Jefferson,Oregon State,RBC,"5'9""",215,JR,2020-10-09,Eligible
210,--,Cole Chewins,Michigan State,OT,"6'8""",303,RSR,2020-10-09,Eligible
211,--,Todd Harris Jr.,LSU,S,"5'11""",186,SR,2020-10-09,Eligible
212,--,Terrel Bernard,Baylor,OLB,"6'1""",222,RJR,2020-10-09,Eligible
213,--,TaRiq Bracy,Notre Dame,S,5'10'',170,JR,2020-10-09,Eligible
214,--,Juwuan Jones,Western Kentucky,DL5T,"6'3""",270,RSO,2020-10-09,Eligible
215,--,Deslin Alexandre,Pitt,DL5T,"6'4""",265,RSO,2020-10-09,Eligible
216,--,Tomon Fox,North Carolina,EDGE,"6'3""",260,SR,2020-10-09,Eligible
217,--,Marquez Stevenson,Houston,WR,"6'0""",190,RSR,2020-10-09,Eligible
218,--,Aaron Banks,Notre Dame,OG,"6'5""",325,SR,2020-10-09,Eligible
219,--,Elijah Mitchell,Louisiana-Lafayette,RB,"5'11""",221,SR,2020-10-09,Eligible
220,--,Jack Jones,Arizona State,S,"5'11""",170,RSR,2020-10-09,Eligible
221,--,Baveon Johnson,Florida State,OC,6'3'',310,RSR,2020-10-09,Eligible
222,--,Paddy Fisher,Northwestern,ILB,"6'4""",246,RSR,2020-10-09,Eligible
223,--,Tommy Doyle,Miami (OH),OT,6'8'',318,RSR,2020-10-09,Eligible
224,--,Taylor Riggins,Buffalo,EDGE,"6'2""",255,JR,2020-10-09,Eligible
225,--,Ambry Thomas,Michigan,CB,"5'11""",174,SR,2020-10-09,Eligible
226,--,Camryn Bynum,California,CB,6'0'',180,RSR,2020-10-09,Eligible
227,--,William Bradley-King,Arkansas State,EDGE,"6'4""",248,JR,2020-10-09,Eligible
228,--,Riley Patterson,Memphis,PK,"6'0""",190,SR,2020-10-09,Eligible
229,--,Jonathon Cooper,Ohio State,EDGE,"6'3""",250,RSR,2020-10-09,Eligible
230,--,James Cook,Georgia,RBC,"5'11""",190,JR,2020-10-09,Eligible
231,--,Drew Himmelman,Illinois State,OT,6'10'',315,RSR,2020-10-09,Eligible
232,--,Elijah Moore,Ole Miss,WR,"5'9""",184,JR,2020-10-09,Eligible
233,--,Damar Hamlin,Pitt,S,"6'1""",195,RSR,2020-10-09,Eligible
234,--,Ihmir Smith-Marsette,Iowa,WR,"6'2""",175,SR,2020-10-09,Eligible
235,--,D'Eriq King,Miami (FL),QB,"5'11""",195,RSR,2020-10-09,Eligible
236,--,Kennedy Brooks,Oklahoma,RB,5'11'',209,JR,2020-10-09,Eligible
237,--,Caleb Huntley,Ball State,RB,"5'10""",226,SR,2020-10-09,Eligible
238,--,Brent Cimaglia,Tennessee,PK,"6'0""",210,SR,2020-10-09,Eligible
239,--,Blake Hayes,Illinois,P,"6'6""",230,SR,2020-10-09,Eligible
240,--,Jack Sanborn,Wisconsin,OLB,"6'1""",232,JR,2020-10-09,Eligible
241,--,Corey Bethley,TCU,DL3T,"6'2""",290,JR,2020-10-09,Eligible
242,--,Naquan Jones,Michigan State,DL1T,"6'4""",338,RSR,2020-10-09,Eligible
243,--,Jauan Williams,Florida State,OT,6'7'',303,RSR,2020-10-09,Eligible
244,--,Big Kat Bryant,Auburn,EDGE,"6'5""",247,SR,2020-10-09,Eligible
245,--,Aidan Hutchinson,Michigan,DL5T,"6'6""",278,JR,2020-10-09,Eligible
246,--,James Wiggins,Cincinnati,S,"6'0""",202,RSR,2020-10-09,Eligible
247,--,Tory Carter,LSU,FB,"6'1""",250,JR,2020-10-09,Eligible
248,--,Larry Rountree III,Missouri,RBC,"5'10""",210,SR,2020-10-09,Eligible
249,--,Adam Anderson,Georgia,EDGE,"6'5""",225,JR,2020-10-09,Eligible
250,--,Wyatt Hubert,Kansas State,EDGE,"6'3""",258,JR,2020-10-09,Eligible
251,--,Pete Werner,Ohio State,ILB,6'3'',239,SR,2020-10-09,Eligible
252,--,Lamont Wade,Penn State,S,5'9'',199,SR,2020-10-09,Eligible
253,--,Tuf Borland,Ohio State,ILB,"6'1""",230,RSR,2020-10-09,Eligible
254,--,Brennan Eagles,Texas,WR,"6'2""",225,JR,2020-10-09,Eligible
255,--,Ja'von Hicks,Cincinnati,S,"6'0""",210,JR,2020-10-09,Eligible
256,--,Brendon Radley-Hiles,Oklahoma,CB,5'9'',180,JR,2020-10-09,Eligible
257,--,Brant Kuithe,Utah,TE,"6'2""",235,JR,2020-10-09,Eligible
258,--,Dez Fitzpatrick,Louisville,WR,"6'2""",204,RSR,2020-10-09,Eligible
259,+28,Zach Davidson,Central Missouri,TE,"6'7""",245,RJR,2020-10-09,Eligible
260,--,Keith Duncan,Iowa,PK,"5'10""",180,SR,2020-10-09,Eligible
261,--,Phidarian Mathis,Alabama,DL1T,"6'4""",317,RJR,2020-10-09,Eligible
262,--,Palaie Gaoteote IV,USC,OLB,"6'2""",235,JR,2020-10-09,Eligible
263,--,Feleipe Franks,Arkansas,QB,"6'6""",219,RSR,2020-10-09,Eligible
264,--,Jahad Woods,Washington State,OLB,"6'0""",225,RSR,2020-10-09,Eligible
265,--,Malcolm Koonce,Buffalo,EDGE,"6'3""",250,SR,2020-10-09,Eligible
266,--,Alim McNeill,NC State,DL3T,"6'2""",315,JR,2020-10-09,Eligible
267,--,Isaiahh Loudermilk,Wisconsin,DL5T,"6'7""",306,JR,2020-10-09,Eligible
268,--,Max Duffy,Kentucky,P,"6'1""",185,SR,2020-10-09,Eligible
269,--,Rachad Wildgoose,Wisconsin,CB,5'11'',197,JR,2020-10-09,Eligible
270,--,Dicaprio Bootle,Nebraska,CB,"5'10""",180,RSR,2020-10-09,Eligible
271,-54,Jeremy Ruckert,Ohio State,TE,"6'5""",250,JR,2020-10-09,Eligible
272,--,Stewart Reese,Florida,OG,6'5'',345,RSR,2020-10-09,Eligible
273,--,Michael Saffell,California,OC,6'2'',290,SR,2020-10-09,Eligible
274,--,Alex Palczewski,Illinois,OT,6'6'',300,SR,2020-10-09,Eligible
275,--,K.J. Henry,Clemson,EDGE,"6'4""",250,RSO,2020-10-09,Eligible
276,--,Zac Thomas,Appalachian State,QB,"6'2""",203,RSR,2020-10-09,Eligible
277,--,Nick Bolton,Missouri,OLB,"6'0""",235,JR,2020-10-09,Eligible
278,--,Stephen Carr,USC,RB,"6'0""",210,SR,2020-10-09,Eligible
279,--,Anthony Schwartz,Auburn,WR,"6'0""",197,JR,2020-10-09,Eligible
280,--,David Anenih,Houston,EDGE,"6'3""",237,SR,2020-10-09,Eligible
281,--,Xavier Lyas,NC State,EDGE,"6'4""",239,RJR,2020-10-09,Eligible
282,--,Dylan Wonnum,South Carolina,OT,6'5'',310,JR,2020-10-09,Eligible
283,--,Tarron Jackson,Coastal Carolina,EDGE,6'2'',265,SR,2020-10-09,Eligible
284,--,Brevyn Spann-Ford,Minnesota,TE,"6'7""",270,RSO,2020-10-09,Eligible
285,--,Conner Olson,Minnesota,OC,"6'5""",295,RSR,2020-10-09,Eligible
286,--,Brenden Jaimes,Nebraska,OT,6'5'',300,SR,2020-10-09,Eligible
287,--,Jacques Turner,Southern Miss,EDGE,"6'1""",247,RJR,2020-10-09,Eligible
288,--,Zachary Carter,Florida,EDGE,"6'3""",263,RJR,2020-10-09,Eligible
289,--,Kadarius Toney,Florida,WR,5'11'',190,SR,2020-10-09,Eligible
290,--,Boe Wilson,Nebraska,OG,6'3'',300,RSR,2020-10-09,Eligible
291,--,Oscar Bradburn,Virginia Tech,P,"6'1""",221,SR,2020-10-09,Eligible
292,--,Lorenzo Neal,Purdue,DL1T,6'3'',315,SR,2020-10-09,Eligible
293,--,Kuony Deng,California,OLB,"6'6""",220,RJR,2020-10-09,Eligible
294,--,Jaiden Lars-Woodbey,Florida State,S,"6'2""",223,JR,2020-10-09,Eligible
295,--,Ty Chandler,Tennessee,RBC,"5'11""",201,SR,2020-10-09,Eligible
296,--,Patrick Johnson,Tulane,EDGE,6'3'',250,SR,2020-10-09,Eligible
297,--,Ty Clary,Arkansas,OC,6'4'',286,SR,2020-10-09,Eligible
298,--,Michael Pitts,Cincinnati,EDGE,"6'4""",248,SR,2020-10-09,Eligible
299,--,Garret Wallow,TCU,OLB,6'2'',215,SR,2020-10-09,Eligible
300,--,Nate Landman,Colorado,OLB,"6'3""",230,SR,2020-10-09,Eligible
301,--,Jordan Reid,Michigan State,OT,6'4'',300,SR,2020-10-09,Eligible
302,--,Cade Otton,Washington,TE,"6'5""",240,RJR,2020-10-09,Eligible
303,--,James Skalski,Clemson,ILB,6'0'',235,SR,2020-10-09,Eligible
304,--,Trey Ragas,Louisiana-Lafayette,RBC,"5'10""",218,SR,2020-10-09,Eligible
305,--,Darrick Forrest,Cincinnati,S,6'0'',198,SR,2020-10-09,Eligible
306,--,Leonard Warner III,Florida State,ILB,"6'4""",234,SR,2020-10-09,Eligible
307,--,Rodarius Williams,Oklahoma State,CB,"6'0""",180,RSR,2020-10-09,Eligible
